T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
318.947	303.480	242.346	303.204	291.424	274.447	307.371	323.980	286.453	338.873	405.651	329.646	315.885	316.726	304.350	303.282	279.079	223.186	316.270	393.401	270.885	290.125	297.541	318.682	306.964	233.061	248.451	257.165	371.245	165.568	333.306	370.728	299.513	370.346	239.982	328.813	269.357	300.110	214.473	322.562	210.833	251.236	421.342	277.166	355.023	268.332	284.950	322.331	293.738	370.952	216.225
184.634	177.706	148.669	176.550	172.331	160.330	179.964	190.528	168.064	199.867	230.006	195.816	184.465	185.766	177.495	177.546	164.266	139.024	181.923	229.168	155.529	174.208	171.448	188.242	180.596	136.159	153.990	147.071	214.987	102.106	199.154	208.746	175.851	211.591	139.764	195.551	154.252	179.452	133.059	189.542	132.430	147.383	241.716	160.460	207.170	157.407	167.021	189.876	169.783	214.239	134.749
286.500	271.598	291.921	283.053	277.899	295.168	308.239	314.952	263.331	270.615	256.811	289.077	258.189	268.442	290.683	299.495	307.020	319.187	377.387	264.248	265.372	319.624	258.113	307.618	257.376	318.672	318.674	290.641	357.556	257.442	295.886	253.330	300.869	310.337	329.846	299.712	267.200	297.357	283.969	276.034	297.005	305.080	311.173	307.549	236.949	266.174	299.912	308.790	283.092	332.696	291.981
220.435	232.105	303.960	237.309	258.260	245.006	251.324	254.195	238.553	241.455	168.543	257.687	231.110	240.826	242.630	252.193	250.216	317.010	232.807	222.004	227.165	287.304	227.043	257.314	240.764	259.148	326.623	246.243	238.768	283.544	262.570	170.264	249.231	209.900	265.360	259.259	218.479	264.346	301.298	237.139	320.180	264.066	199.317	250.009	217.198	243.715	245.645	260.781	229.397	219.220	290.204
135.053	162.489	285.388	160.778	209.039	168.240	168.596	168.600	186.926	183.005	56.635	196.806	175.307	185.105	165.487	177.530	167.964	289.174	75.867	150.060	157.163	230.843	164.111	179.498	194.156	174.426	303.742	168.046	105.015	277.635	200.168	62.712	169.236	91.818	174.968	191.014	142.201	204.390	289.435	165.920	313.819	194.888	69.917	163.642	164.126	193.528	165.656	184.712	146.885	92.797	261.438
167.799	205.245	325.070	204.745	249.540	208.028	208.194	207.416	225.715	223.911	95.584	238.103	215.592	224.668	207.546	218.275	207.250	325.113	106.593	192.057	202.066	265.748	207.901	220.065	235.051	213.341	343.630	216.266	136.104	318.684	240.564	102.157	210.612	124.626	215.072	231.123	183.487	242.906	327.973	211.044	351.882	235.504	103.230	206.632	208.343	232.611	205.087	225.848	189.021	121.756	298.267
335.405	382.821	491.093	385.106	417.590	384.876	388.176	387.379	404.124	394.875	273.089	409.883	387.072	394.329	383.038	399.831	388.387	497.330	284.230	362.398	387.012	421.972	381.369	395.070	405.036	390.601	506.566	415.048	301.963	495.116	404.230	278.443	384.310	290.598	395.216	403.214	368.816	410.405	501.768	391.503	518.671	409.168	269.201	391.509	376.296	404.559	386.220	402.696	365.203	289.895	464.797
386.808	434.158	545.148	436.597	468.395	437.283	441.400	440.663	460.698	445.622	322.142	460.669	438.954	445.677	433.314	453.843	442.394	555.709	335.036	409.664	440.732	470.711	431.641	445.664	456.463	443.667	558.591	471.775	348.302	554.179	451.804	326.693	433.822	337.497	448.401	453.144	424.009	461.260	560.819	442.413	575.375	461.061	314.359	445.112	423.400	458.187	440.272	453.850	415.378	339.633	520.552
585.050	634.703	719.174	636.233	665.654	634.858	650.089	653.688	653.676	650.505	542.254	669.970	642.825	650.796	638.957	656.954	641.196	717.831	531.707	633.517	629.525	649.623	627.531	659.789	658.655	625.427	724.876	660.676	555.667	706.948	657.614	540.216	638.806	551.204	633.285	669.712	619.345	655.234	728.463	648.331	740.844	644.876	538.492	639.799	640.948	648.124	641.897	666.934	617.450	544.729	685.442
593.566	641.005	720.436	642.100	672.996	640.994	657.932	662.191	655.675	658.376	553.393	678.101	649.215	658.541	647.015	663.385	646.549	716.200	540.342	648.443	632.308	656.830	632.748	669.663	666.153	628.764	727.586	661.491	571.556	700.529	667.730	551.818	647.362	566.500	636.732	681.853	623.252	661.873	725.140	655.301	739.900	648.394	556.378	643.952	652.924	652.032	647.738	677.041	625.308	557.139	682.822
591.720	634.966	707.901	634.652	669.716	634.571	655.072	661.024	645.705	656.626	555.622	677.496	646.270	657.360	644.013	657.692	638.989	697.594	534.733	656.273	618.831	651.542	625.626	670.574	663.918	615.997	714.371	643.072	576.680	674.669	669.251	552.732	644.879	573.074	624.017	685.853	612.720	657.345	706.490	650.180	723.948	637.115	567.198	633.079	657.553	643.813	641.335	677.433	620.945	559.368	665.242
368.621	394.648	443.063	387.942	441.400	392.469	428.047	441.496	392.640	435.282	349.025	461.606	421.442	439.074	416.099	418.684	392.483	406.647	292.566	471.271	346.714	413.212	381.754	459.360	440.630	346.493	443.481	349.304	376.177	355.470	460.742	338.560	418.786	380.997	354.638	486.216	353.501	423.992	418.469	413.449	445.388	374.964	392.298	371.849	461.586	396.330	399.825	463.045	386.367	350.175	381.656
481.660	474.701	444.542	467.458	497.792	447.844	502.429	527.149	453.299	537.901	545.899	545.107	505.886	520.822	491.356	489.650	451.271	400.923	430.816	620.521	406.131	479.915	459.020	536.222	511.711	377.169	451.865	390.985	545.929	307.823	552.451	509.421	490.576	547.148	387.601	567.157	413.283	494.230	396.964	503.170	416.002	412.947	603.195	430.878	571.249	442.767	461.500	541.633	461.367	524.245	376.285
414.021	395.219	325.919	393.244	387.096	360.418	404.053	425.630	373.383	443.731	514.713	434.787	413.957	417.729	398.988	397.324	365.904	298.363	403.197	515.491	348.554	382.960	386.314	422.030	405.654	305.146	333.743	331.903	481.121	222.094	440.457	472.612	394.195	480.140	314.038	438.241	348.581	395.624	288.128	419.737	288.234	330.774	542.816	359.708	465.319	353.059	373.616	426.711	382.286	476.475	286.217
191.794	182.220	148.053	181.449	177.346	165.617	185.756	195.775	171.779	204.565	240.355	199.655	190.528	191.992	183.536	182.786	168.255	135.799	188.310	238.239	161.007	176.061	178.182	193.622	186.224	140.211	151.952	153.077	223.964	100.244	202.413	220.502	181.176	223.270	144.294	200.886	160.842	181.794	130.470	193.561	130.016	151.818	253.022	165.785	214.281	161.991	171.781	195.869	176.223	222.199	130.248
167.581	158.538	127.043	157.982	153.391	143.648	161.183	169.954	149.161	177.954	211.543	173.057	165.500	166.549	159.346	158.706	146.028	116.741	165.753	207.710	140.333	152.765	155.083	167.685	161.371	121.608	130.663	133.231	196.537	85.508	175.565	193.914	157.169	195.746	125.148	173.830	140.043	157.671	111.626	168.434	110.821	131.537	222.311	144.194	186.220	140.308	149.073	169.711	153.295	195.312	111.960
181.992	171.495	135.652	171.009	165.017	154.941	173.923	183.465	161.057	192.472	231.264	186.549	178.759	179.669	172.031	171.351	157.602	124.869	181.221	225.121	152.053	164.834	167.816	180.615	173.907	131.165	139.797	144.169	214.285	90.784	189.371	211.838	169.552	213.242	134.982	187.086	151.594	170.059	118.855	182.229	117.575	141.735	242.659	155.934	201.226	151.144	160.873	182.876	165.798	213.270	119.746
284.922	267.045	268.509	279.741	267.502	293.272	304.179	308.483	258.296	258.166	264.473	278.500	253.199	259.538	288.200	294.108	302.288	290.591	377.994	253.684	266.430	294.618	258.196	300.076	249.382	316.413	284.460	289.412	344.986	241.587	278.892	263.610	295.185	308.674	328.022	287.895	272.235	280.453	264.766	268.374	269.545	296.664	307.394	307.386	233.179	261.335	296.934	300.333	285.713	324.335	273.821
278.617	270.420	300.112	281.673	280.777	291.481	303.667	308.683	264.666	270.899	247.363	289.424	259.553	269.206	288.397	297.599	301.264	322.530	352.641	263.729	266.339	317.113	261.076	303.951	261.376	312.547	325.320	291.493	337.484	268.385	294.511	245.887	296.849	295.929	323.612	297.801	265.599	295.215	292.833	275.826	306.385	302.857	294.464	304.421	241.092	268.157	295.205	306.443	279.791	313.336	295.647
219.602	239.482	319.251	244.240	268.659	249.296	254.395	255.928	247.182	250.001	166.823	266.024	240.172	249.344	248.443	257.644	252.708	327.517	216.181	229.356	236.072	292.575	237.397	261.795	252.121	261.123	340.852	255.057	227.006	301.719	269.881	170.056	253.761	203.024	267.042	265.371	224.210	270.708	316.903	245.599	336.477	270.085	190.564	254.540	229.507	253.040	248.895	266.142	234.316	207.718	301.455
214.009	256.673	369.908	257.411	297.062	258.225	259.069	258.100	274.496	272.763	147.974	287.206	264.164	272.552	258.550	269.494	258.205	369.709	157.004	242.205	255.650	308.912	258.652	270.282	283.113	263.428	388.084	273.896	183.632	365.449	287.974	154.338	261.135	172.356	266.361	280.218	235.954	289.991	373.293	264.035	395.391	284.928	151.879	259.926	258.139	280.314	256.026	276.491	240.542	168.503	342.531
342.991	394.943	496.066	398.350	425.913	395.831	399.869	399.001	412.640	404.526	286.875	419.856	396.107	402.946	395.032	411.630	399.997	501.700	296.631	374.367	400.606	426.610	392.544	406.563	413.745	401.247	511.695	432.427	312.529	500.904	413.064	292.285	396.077	300.842	407.046	413.902	381.413	418.428	506.371	405.224	521.956	419.147	280.755	405.124	387.402	412.469	397.794	414.571	377.594	298.907	468.724
417.186	473.510	573.262	478.286	499.957	475.249	481.429	480.550	497.886	479.692	362.485	495.357	472.931	478.285	471.409	494.838	482.986	586.402	373.891	444.845	485.198	493.177	468.419	482.930	489.353	481.675	585.081	526.117	379.462	588.507	481.397	366.360	470.734	368.740	488.788	488.167	467.719	492.225	592.739	484.470	602.597	496.818	346.504	489.379	457.025	491.560	480.842	492.330	454.209	370.967	548.277
413.285	471.283	569.200	476.509	496.239	472.855	479.485	478.582	495.729	476.434	360.229	492.215	469.761	474.809	468.851	493.146	481.217	583.195	371.493	441.469	484.139	487.581	465.632	480.238	485.938	479.350	580.531	527.150	375.231	586.051	477.023	363.903	467.885	364.585	486.914	484.995	466.642	488.398	589.830	482.707	598.605	493.976	342.359	488.265	453.361	488.433	479.073	489.912	451.782	367.078	544.300
597.394	647.558	731.697	649.578	677.824	647.868	662.432	665.544	665.240	662.130	554.225	681.061	653.853	661.976	651.480	669.826	654.209	731.710	546.397	645.540	643.940	662.962	640.055	671.507	670.313	639.917	739.183	676.404	570.307	720.910	669.151	553.481	651.427	564.380	647.815	681.629	632.985	667.509	740.728	661.170	753.623	658.535	551.284	653.797	652.221	660.314	654.638	679.258	630.697	558.052	697.556
607.181	643.815	706.965	642.044	682.562	643.487	668.738	676.464	647.207	670.608	575.694	692.106	657.384	671.722	657.052	667.902	646.113	690.290	547.112	686.222	618.881	663.263	632.058	688.589	677.622	617.426	715.489	637.324	606.781	655.092	687.826	573.084	658.705	603.051	625.408	709.643	616.582	668.096	695.839	660.166	718.729	639.170	602.864	636.442	680.652	649.058	649.932	696.044	633.306	582.911	655.273
387.209	418.632	473.745	413.178	461.891	416.280	448.040	460.066	421.227	454.920	364.594	480.733	443.007	458.199	436.907	441.339	417.621	442.057	314.602	479.160	377.543	434.859	407.489	476.183	460.300	376.272	473.138	384.904	384.742	400.375	477.136	354.240	439.124	389.187	384.535	498.595	381.081	446.189	456.095	436.710	479.027	404.161	396.322	400.143	474.531	422.374	423.746	479.446	407.791	363.090	419.049
360.961	381.095	422.062	372.679	431.832	378.813	418.942	434.347	374.649	427.213	345.433	454.618	411.729	431.806	406.271	406.231	377.384	379.078	279.818	475.577	324.398	401.458	366.620	454.412	432.316	325.205	422.169	320.888	377.727	317.935	456.438	333.777	409.475	384.059	333.270	485.700	335.112	412.619	389.971	400.816	420.694	355.082	400.332	352.646	461.204	380.650	386.212	457.922	375.207	347.921	353.845
625.329	604.850	547.335	596.783	622.793	568.159	633.169	663.138	574.287	680.954	719.383	680.685	638.490	654.791	620.543	618.842	573.352	501.218	581.237	787.472	524.710	609.624	585.640	669.615	642.041	485.434	561.002	504.091	718.950	383.914	692.767	673.617	619.016	716.117	497.090	706.276	532.469	623.869	487.659	638.399	507.772	525.692	790.939	551.256	716.925	559.222	584.864	677.396	588.594	694.561	469.360
758.057	721.053	600.390	716.126	710.286	660.523	738.426	776.805	680.521	809.595	930.578	793.119	754.838	763.697	728.384	725.593	670.305	552.269	738.788	940.531	634.832	704.798	703.313	771.814	742.411	562.280	616.850	605.261	883.433	412.542	805.785	858.531	721.291	879.332	577.398	803.790	636.516	725.237	530.872	763.961	535.107	608.208	989.995	656.316	846.522	646.867	683.617	780.672	697.738	871.399	526.299
378.191	357.284	290.533	355.009	349.384	324.861	365.093	385.061	335.648	402.961	471.615	392.855	374.075	378.055	360.171	358.743	330.163	266.599	371.352	471.605	313.362	347.823	348.286	381.490	366.628	274.320	299.569	297.608	445.298	193.785	399.668	433.470	356.216	442.704	282.094	397.500	313.841	358.207	254.388	379.513	255.490	297.662	501.566	323.710	421.430	317.372	336.956	386.201	345.088	439.932	253.403
171.539	161.349	129.355	160.433	156.810	146.220	164.394	173.475	151.283	181.962	215.537	176.734	168.662	170.212	162.280	161.640	148.719	118.924	169.741	213.396	141.759	156.632	157.352	171.450	164.870	123.470	133.659	134.442	202.831	85.760	179.924	197.916	160.372	201.462	126.968	178.473	141.813	161.252	112.926	171.419	112.974	133.858	228.762	146.124	190.055	142.655	151.753	173.635	155.775	200.760	113.052
158.398	148.381	117.383	147.630	143.384	134.053	150.774	159.181	138.868	167.332	200.393	161.956	154.877	156.098	148.921	148.336	136.441	108.113	157.844	196.619	130.565	143.675	144.758	156.969	151.029	113.192	121.537	123.663	188.032	77.363	164.992	183.856	147.065	186.600	116.397	163.259	130.479	147.861	102.178	157.669	101.846	122.617	212.319	134.320	174.561	130.618	139.202	159.028	143.197	186.419	102.779
243.672	228.293	180.123	227.196	219.896	205.829	231.509	244.557	213.639	257.371	309.126	248.864	237.942	239.600	228.715	227.915	209.722	166.348	243.604	302.054	200.976	220.962	222.532	240.867	231.768	173.896	186.737	190.171	289.415	118.802	253.589	283.182	225.834	286.841	178.786	250.348	200.566	227.376	156.972	242.699	156.067	188.264	326.907	206.558	268.124	200.547	213.874	243.976	220.049	287.367	158.480
316.992	296.608	297.889	311.451	297.284	323.303	337.368	341.932	285.831	289.102	299.516	309.835	281.514	289.092	319.435	327.546	333.627	322.103	420.411	288.905	296.166	329.470	288.389	332.823	278.331	347.387	318.373	322.951	388.355	264.688	311.268	298.239	326.843	346.966	361.052	320.771	301.705	311.694	290.934	300.458	297.595	327.555	348.376	341.013	261.084	288.587	327.952	334.677	315.540	364.589	300.221
266.585	265.690	304.094	276.641	279.650	284.012	295.179	298.656	261.908	267.501	234.061	285.974	256.993	266.072	282.374	291.650	291.850	321.713	324.278	259.369	263.488	310.731	259.982	296.575	261.298	302.704	327.966	288.537	313.851	275.160	289.639	234.373	289.289	277.608	313.584	292.119	259.938	289.502	297.333	272.109	311.472	296.955	274.030	297.377	241.494	266.064	286.713	300.197	272.810	290.221	295.328
214.214	242.921	329.923	247.127	274.650	249.411	253.151	253.510	251.313	254.471	160.854	270.168	244.910	253.566	250.126	258.637	251.151	333.456	195.550	232.471	240.763	293.577	243.290	262.174	258.994	258.986	350.676	259.668	211.296	315.318	273.309	165.374	254.365	191.837	264.534	267.317	225.477	273.112	327.731	250.165	348.067	272.033	177.693	254.758	237.681	257.884	247.965	267.205	235.163	192.069	308.319
161.795	196.591	313.462	196.348	240.105	200.206	200.643	200.150	215.924	214.969	90.500	229.264	206.459	215.704	199.663	209.908	199.612	314.111	105.628	184.112	192.792	258.082	198.915	212.383	225.256	206.176	332.541	206.465	134.085	305.311	232.444	96.776	203.121	121.252	208.064	222.927	174.956	234.494	315.429	202.141	339.407	227.239	100.692	198.778	198.921	223.107	197.263	217.866	181.502	119.188	287.638
269.489	319.545	422.668	321.986	354.574	319.041	320.599	319.341	332.080	332.170	212.879	346.958	322.841	330.417	321.136	331.276	319.616	420.846	218.592	304.473	320.861	360.882	320.886	331.661	341.204	323.894	440.902	343.930	242.471	419.449	346.285	219.185	323.267	231.316	328.489	340.208	299.150	346.872	425.255	329.239	445.490	344.805	212.653	324.760	319.960	337.246	317.400	338.306	303.890	225.232	393.978
321.380	375.376	473.245	379.351	404.309	375.944	380.580	379.738	392.081	383.592	267.903	399.125	374.991	381.596	375.266	392.489	380.787	479.453	277.599	354.205	382.092	402.887	372.131	386.730	392.426	381.280	488.688	416.470	291.909	479.250	391.204	273.257	376.115	279.981	387.707	393.623	362.784	396.736	484.207	386.395	498.754	398.555	260.310	386.717	366.555	391.086	378.569	395.049	357.961	277.987	445.581
416.192	473.727	570.289	478.835	498.843	475.036	481.508	480.688	495.865	479.079	363.920	494.915	471.801	477.213	471.831	494.757	482.887	582.786	375.174	445.969	485.387	491.239	468.122	483.361	488.250	481.179	582.632	527.433	380.974	584.855	481.043	368.037	471.283	369.731	488.718	488.549	467.569	491.096	588.830	485.331	598.635	496.109	348.334	489.807	457.459	489.759	480.715	492.853	454.697	371.213	544.507
459.557	518.069	612.719	523.422	542.175	519.252	526.389	525.697	540.086	522.907	408.845	538.943	515.634	520.927	516.124	539.629	527.574	625.547	419.489	490.357	530.115	532.882	511.878	527.883	531.918	524.967	624.562	573.550	424.514	627.662	524.164	412.673	515.379	413.433	532.878	532.901	512.569	534.269	631.845	530.106	640.920	539.567	392.338	534.716	501.350	533.253	525.489	537.555	498.963	414.890	586.673
562.347	618.318	709.354	622.730	644.196	619.239	628.600	629.013	638.457	625.955	514.067	642.794	618.167	624.426	618.203	640.073	626.912	718.335	519.467	598.764	625.677	633.426	611.603	632.424	634.680	620.915	720.306	665.919	530.637	716.281	629.103	516.779	617.726	520.798	628.844	639.151	610.033	635.547	725.062	630.884	735.533	636.597	502.235	631.883	608.139	632.447	625.564	641.629	600.060	519.732	680.542
561.143	594.090	652.726	591.108	635.432	593.603	621.840	630.940	595.145	624.621	532.384	646.998	610.611	626.361	609.718	618.764	595.350	631.473	497.239	647.608	563.229	614.373	581.505	644.500	631.433	562.360	660.406	577.507	565.544	590.274	644.205	528.565	611.671	563.257	570.298	668.126	563.554	619.858	637.094	611.034	662.083	585.292	566.270	582.845	639.507	598.184	600.161	651.592	584.876	539.810	597.074
422.682	453.175	507.950	448.127	496.814	451.459	483.127	494.632	454.473	488.889	398.807	513.798	475.952	491.887	471.410	476.872	452.615	478.306	351.573	515.452	413.489	471.224	441.203	510.339	494.740	412.590	509.938	421.694	424.378	434.456	511.019	390.306	473.624	427.012	420.703	534.192	416.931	480.713	489.369	471.046	513.834	439.154	433.858	435.800	508.611	456.716	458.662	514.847	443.406	400.630	451.405
391.938	419.879	471.020	413.884	465.297	417.899	451.801	464.417	419.288	458.404	370.508	484.122	444.951	461.857	439.952	443.770	418.402	437.506	318.003	490.354	375.480	438.222	407.380	481.356	463.968	374.969	472.110	380.476	396.982	389.469	482.437	360.885	442.436	400.866	383.099	506.925	380.833	448.449	449.002	438.282	474.870	402.622	410.257	399.404	481.888	422.358	425.189	485.394	410.960	371.947	411.696
414.630	419.720	438.413	410.475	470.599	413.586	461.878	480.222	403.106	475.052	416.055	496.626	451.199	474.917	446.608	446.879	411.573	394.369	337.449	549.587	354.208	444.567	400.862	498.973	474.143	350.935	446.587	344.200	461.923	309.124	504.554	402.318	449.557	463.838	358.955	539.104	368.291	451.985	393.070	441.772	429.596	380.714	493.100	384.489	515.916	410.380	422.008	506.118	416.665	424.688	357.710
803.673	769.220	685.382	760.477	780.400	723.754	796.166	830.188	730.470	855.273	924.448	846.594	803.689	820.511	782.657	780.953	730.799	639.421	770.168	981.176	680.677	773.571	747.213	833.563	804.330	632.914	705.195	655.434	924.036	502.753	863.383	871.174	780.643	916.678	645.144	874.214	688.626	786.925	616.120	806.275	636.223	676.051	1007.628	707.743	891.019	711.229	742.844	843.279	750.105	898.237	601.732
677.704	636.744	518.323	631.373	625.734	579.307	652.353	688.479	596.107	721.381	840.860	702.610	667.533	676.642	642.532	640.096	588.920	475.801	665.283	848.483	554.422	624.550	618.780	683.279	656.142	487.925	536.918	525.964	804.425	340.469	717.219	774.369	636.646	797.652	501.372	715.031	556.740	641.493	450.895	676.339	456.483	530.465	903.406	574.607	753.498	565.260	600.850	692.272	614.403	791.371	448.061
312.254	292.069	234.305	289.797	285.164	264.777	298.275	314.976	272.902	330.885	390.493	321.019	305.704	309.399	293.992	292.868	269.408	215.507	309.021	389.905	254.735	285.628	283.964	311.824	299.630	223.012	243.223	241.322	372.169	152.970	327.930	359.218	291.079	368.691	229.156	325.958	255.477	293.300	203.218	310.293	204.900	242.284	418.550	263.419	345.059	258.014	274.801	316.026	281.624	366.890	203.018
176.084	164.027	129.807	162.850	159.191	148.211	167.019	176.467	152.990	185.823	221.781	179.633	171.432	173.258	164.729	164.095	150.926	119.615	175.542	219.340	143.280	159.972	159.545	174.300	167.583	124.834	135.016	135.562	210.658	84.256	183.623	203.816	162.982	208.513	128.272	182.015	143.531	164.229	112.266	174.294	112.755	135.532	237.211	147.860	193.495	144.248	153.914	176.699	158.059	208.059	112.722
224.070	207.940	162.478	206.564	200.688	187.318	211.158	223.214	193.630	235.568	284.057	226.962	217.033	219.057	208.389	207.581	190.895	149.984	224.872	278.493	181.897	202.287	202.341	220.003	211.641	157.774	169.315	171.895	268.981	104.879	232.147	260.813	206.045	266.038	162.118	229.524	182.021	207.624	140.144	220.993	140.232	171.191	303.236	187.356	244.958	182.101	194.635	223.091	200.256	266.115	141.387
346.967	324.204	325.222	341.405	325.207	351.472	368.767	373.425	311.502	317.973	332.842	339.234	307.964	316.712	348.909	359.284	362.943	351.297	460.513	322.289	324.305	362.027	317.061	363.631	305.498	376.405	350.085	354.955	429.333	285.669	341.409	331.275	356.512	383.189	392.255	351.657	329.611	340.625	315.009	330.640	323.456	356.405	387.241	373.045	287.288	313.998	357.072	367.216	343.642	402.455	324.369
260.873	267.910	314.360	278.465	285.016	283.253	293.264	295.354	265.548	270.915	227.400	289.226	261.008	269.535	283.116	292.145	289.261	327.207	302.743	261.676	267.333	310.948	265.347	295.980	267.643	299.625	337.101	292.298	297.105	288.266	291.759	229.292	288.684	265.839	310.251	293.157	260.719	290.699	307.960	275.395	322.751	297.866	260.338	296.923	248.673	270.388	284.923	300.547	272.649	273.795	301.501
226.308	264.503	358.036	268.058	298.303	267.415	269.655	268.999	273.006	276.941	172.705	292.193	267.395	275.559	269.758	277.242	267.607	356.865	192.941	253.430	263.330	312.353	266.808	280.520	283.455	274.800	378.157	282.176	213.669	346.404	294.926	178.292	273.119	198.380	279.902	287.166	244.352	293.618	355.831	272.930	377.001	291.980	182.752	272.740	263.814	280.310	264.920	286.040	254.018	194.295	332.843
312.970	363.986	465.616	366.761	397.713	363.569	365.697	364.511	376.831	375.695	257.383	390.637	366.407	373.811	365.313	376.565	364.889	465.033	263.685	347.994	366.252	402.507	364.475	375.975	384.606	368.459	483.450	391.465	285.931	463.885	388.727	263.559	367.236	274.579	373.450	384.210	344.865	390.019	469.477	374.031	488.712	388.718	255.890	370.298	362.853	380.976	362.668	382.921	348.079	269.045	436.970
329.765	386.222	480.015	390.936	412.391	386.569	392.159	391.407	402.143	392.556	279.410	408.390	383.782	390.082	385.775	404.313	392.545	487.587	289.539	363.981	394.492	408.044	381.570	397.309	400.937	391.836	495.064	432.689	301.361	488.015	398.626	284.649	386.326	289.016	399.113	403.611	375.324	404.760	492.387	398.163	505.333	408.079	269.747	399.354	375.203	399.726	390.309	406.121	368.586	287.335	452.038
430.525	489.051	582.574	494.448	512.940	489.989	496.757	496.017	508.996	493.643	380.482	509.651	485.834	491.345	487.388	509.823	497.952	594.469	391.739	462.298	500.587	504.670	482.898	498.988	502.337	495.839	595.481	543.677	397.891	596.366	495.922	384.864	486.997	386.068	503.773	504.184	482.499	505.208	600.153	501.255	609.969	510.552	365.501	505.289	473.042	503.143	495.751	508.565	470.291	386.852	555.984
509.626	566.933	657.640	571.882	591.515	567.734	576.099	576.044	585.783	572.964	461.481	589.481	564.824	570.896	566.318	588.147	575.518	667.584	469.576	545.068	575.942	581.759	560.171	579.472	581.471	571.084	669.912	617.764	479.143	666.899	576.023	465.165	565.995	468.038	579.162	585.687	559.133	583.260	673.476	579.592	683.876	586.218	449.037	581.657	554.531	580.131	573.787	588.917	548.677	467.367	629.243
592.125	646.687	733.778	650.681	673.191	647.293	657.963	659.009	663.657	655.609	546.285	672.877	646.894	654.015	647.942	668.234	654.401	739.972	549.142	633.347	650.986	661.998	639.329	663.623	663.892	646.555	745.274	689.549	565.240	734.800	660.560	548.933	647.873	555.328	654.624	671.724	636.176	664.121	746.100	659.847	758.042	662.702	538.873	658.323	640.983	658.895	653.434	672.693	629.374	552.072	702.410
609.577	661.386	744.853	664.424	689.818	661.799	674.780	676.928	676.471	673.207	566.048	691.228	663.916	672.089	664.517	683.267	668.228	747.286	563.654	656.595	660.962	677.184	653.432	682.733	681.266	656.961	755.571	696.258	586.302	737.614	680.056	567.658	664.703	577.585	665.021	692.723	648.157	679.931	753.651	675.049	767.138	674.124	563.683	669.928	662.400	672.602	668.028	691.425	645.021	571.737	710.506
610.687	659.433	735.887	661.821	689.324	659.573	674.970	678.089	668.625	673.526	570.908	691.982	662.244	672.264	665.033	681.439	664.917	734.112	564.757	666.628	653.954	676.376	650.021	685.837	681.036	650.702	748.416	686.400	597.396	717.864	683.522	573.012	665.911	588.007	658.923	698.908	642.753	678.473	738.337	674.042	755.044	668.224	577.757	664.866	668.464	667.339	665.415	694.762	645.168	578.136	696.232
461.571	491.320	545.737	486.690	535.198	490.176	521.677	532.667	491.301	526.372	436.562	550.426	512.462	529.067	509.480	515.876	491.169	518.038	392.082	555.028	453.050	511.016	478.581	548.006	532.635	452.486	550.223	462.161	467.213	472.306	548.425	429.846	511.708	468.077	460.475	573.143	456.306	518.763	526.296	509.013	552.169	477.789	474.629	475.059	546.158	494.585	497.112	553.676	482.539	441.457	487.521
463.511	483.311	526.857	477.058	533.474	483.230	520.884	533.617	474.821	524.933	441.722	548.795	506.857	528.237	506.554	511.277	481.881	493.900	389.656	575.045	435.512	508.929	466.839	551.215	531.760	437.070	535.716	437.715	489.589	430.283	552.016	436.793	509.482	489.208	444.656	585.199	444.066	513.775	495.333	501.876	529.332	461.850	502.090	461.295	555.551	483.326	489.745	558.973	479.841	454.707	455.762
445.640	442.698	442.258	433.383	486.693	429.382	482.370	503.670	421.558	504.166	468.735	519.959	474.780	497.570	467.228	467.190	429.021	397.955	376.577	589.223	372.396	464.514	422.927	519.702	493.965	361.319	453.097	359.445	507.863	302.137	529.954	447.994	469.405	507.681	370.042	560.525	385.606	472.681	391.911	467.504	426.028	393.579	548.538	402.314	544.119	424.264	439.753	527.498	436.741	472.100	360.262
941.313	891.987	781.061	882.266	896.232	837.194	917.301	955.676	844.713	988.885	1089.543	971.302	927.555	944.981	902.899	901.080	846.380	735.269	919.129	1134.707	794.022	896.299	866.946	956.008	925.030	737.883	807.289	764.086	1089.752	578.392	993.232	1028.357	900.621	1077.455	750.665	1000.826	802.195	908.790	701.821	932.695	722.023	784.470	1185.273	821.847	1023.582	821.039	858.830	967.561	869.273	1062.487	691.601
423.393	393.911	316.279	390.054	386.424	357.296	403.288	426.142	366.797	448.217	526.948	434.431	412.816	419.011	396.882	395.433	363.646	291.018	418.933	530.708	341.121	388.033	381.818	422.583	405.748	300.180	329.818	322.794	508.535	203.304	445.247	485.657	393.652	502.539	308.220	443.583	343.001	397.434	272.530	418.478	276.974	326.737	570.320	353.877	466.842	347.748	370.812	428.611	379.455	499.317	271.626
