T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
27.414	28.416	25.365	27.978	27.516	27.317	27.392	27.830	29.074	30.150	31.659	28.138	29.710	29.154	27.138	27.469	27.964	25.062	30.472	30.467	28.107	28.085	29.958	27.531	28.370	27.473	27.174	28.119	30.974	24.970	30.079	29.319	27.550	29.431	27.466	27.695	26.728	30.124	24.363	28.794	24.429	29.781	30.753	27.825	27.316	28.024	27.558	27.158	27.136	31.652	25.778
27.970	28.815	25.818	28.265	28.082	27.725	28.208	28.527	29.438	30.960	32.432	28.645	30.223	29.822	27.535	28.203	28.359	25.466	31.260	31.379	28.352	28.811	30.493	28.006	28.978	28.232	27.783	28.523	32.124	25.110	30.862	30.258	28.006	30.349	28.048	28.314	27.501	30.822	24.578	29.158	24.835	30.263	31.723	28.270	27.819	28.458	27.972	27.977	27.864	33.026	26.056
26.825	27.085	25.180	26.584	26.491	26.100	26.696	26.930	27.687	29.150	30.350	27.180	28.241	27.945	25.981	26.892	26.668	25.015	29.451	29.453	26.566	27.605	28.417	26.473	27.272	26.443	26.921	26.779	30.210	24.323	28.949	28.696	26.411	28.613	26.294	26.735	26.146	28.877	24.206	27.444	24.423	28.146	29.853	26.601	26.289	26.739	26.363	26.667	26.293	31.093	25.321
26.695	26.858	25.159	26.390	26.256	25.889	26.455	26.697	27.466	28.827	30.011	26.977	27.949	27.640	25.785	26.683	26.450	25.038	29.157	29.086	26.361	27.430	28.100	26.264	27.008	26.207	26.829	26.596	29.805	24.346	28.613	28.412	26.194	28.284	26.071	26.487	25.919	28.556	24.282	27.227	24.454	27.837	29.486	26.409	26.075	26.510	26.153	26.435	26.061	30.651	25.320
26.646	26.706	25.191	26.263	26.095	25.747	26.286	26.534	27.320	28.602	29.770	26.840	27.747	27.427	25.655	26.561	26.303	25.104	28.981	28.820	26.225	27.347	27.873	26.121	26.825	26.046	26.808	26.474	29.517	24.413	28.376	28.239	26.046	28.052	25.917	26.316	25.760	28.334	24.388	27.080	24.527	27.621	29.222	26.282	25.930	26.357	26.011	26.275	25.899	30.357	25.368
26.360	26.212	25.150	25.840	25.581	25.289	25.764	26.030	26.836	27.891	29.026	26.400	27.105	26.756	25.230	26.107	25.826	25.161	28.323	28.014	25.779	26.957	27.179	25.667	26.247	25.532	26.606	26.081	28.619	24.467	27.637	27.610	25.576	27.327	25.434	25.777	25.272	27.624	24.563	26.607	24.599	26.939	28.417	25.868	25.464	25.855	25.556	25.773	25.396	29.376	25.371
26.273	26.042	25.173	25.702	25.402	25.134	25.579	25.853	26.672	27.625	28.743	26.254	26.869	26.508	25.090	25.941	25.663	25.228	28.072	27.703	25.630	26.825	26.919	25.514	26.040	25.353	26.557	25.955	28.270	24.533	27.357	27.368	25.416	27.054	25.268	25.586	25.102	27.360	24.683	26.446	24.673	26.686	28.106	25.733	25.306	25.682	25.403	25.598	25.220	28.977	25.413
25.475	24.764	24.832	24.572	24.069	23.913	24.215	24.515	25.427	25.919	26.951	25.058	25.299	24.877	23.938	24.670	24.417	25.074	26.568	25.772	24.447	25.844	25.211	24.291	24.579	24.030	25.926	24.856	26.193	24.375	25.588	25.844	24.166	25.300	23.989	24.199	23.791	25.673	24.751	25.208	24.557	25.044	26.172	24.602	24.068	24.395	24.183	24.279	23.895	26.803	25.164
24.267	23.785	24.068	23.605	23.036	22.909	23.058	23.446	24.359	24.348	25.000	24.181	23.906	23.446	23.067	23.319	23.403	24.513	24.640	24.046	23.308	24.364	23.719	23.316	23.384	22.610	24.818	23.598	24.046	23.921	24.084	23.925	23.180	23.524	22.904	22.980	22.587	24.152	24.481	24.310	24.023	23.571	24.209	23.582	23.149	23.351	23.199	23.149	22.635	23.987	24.584
12.505	11.788	12.701	11.708	11.012	10.857	10.993	11.626	12.407	11.795	12.462	12.585	11.425	11.077	11.071	11.358	11.427	13.328	12.229	11.353	11.316	12.340	11.339	11.498	11.178	10.476	13.131	11.762	11.118	12.847	11.771	11.495	11.335	10.864	10.850	10.744	10.577	11.730	13.567	12.396	12.862	10.949	11.463	11.711	11.181	11.300	11.294	11.119	10.272	10.746	13.389
9.172	8.409	9.426	8.353	7.610	7.478	7.611	8.256	9.042	8.332	9.009	9.236	7.979	7.614	7.700	7.991	8.056	10.080	8.798	7.856	7.946	8.969	7.877	8.127	7.752	7.085	9.810	8.413	7.585	9.615	8.285	8.058	7.943	7.393	7.471	7.338	7.202	8.267	10.360	9.032	9.619	7.474	7.967	8.358	7.791	7.911	7.928	7.742	6.845	7.188	10.141
5.214	4.424	5.504	4.384	3.610	3.496	3.626	4.278	5.065	4.294	4.979	5.263	3.953	3.578	3.722	4.014	4.077	6.176	4.780	3.797	3.969	4.986	3.841	4.147	3.738	3.096	5.858	4.448	3.502	5.722	4.231	4.039	3.950	3.351	3.488	3.335	3.225	4.228	6.481	5.055	5.717	3.431	3.909	4.391	3.799	3.921	3.953	3.758	2.841	3.094	6.236
21.397	20.612	21.681	20.572	19.799	19.688	19.818	20.468	21.248	20.482	21.170	21.443	20.145	19.770	19.911	20.204	20.267	22.350	20.969	19.987	20.163	21.164	20.035	20.330	19.928	19.292	22.031	20.638	19.691	21.902	20.414	20.232	20.137	19.544	19.683	19.521	19.424	20.412	22.655	21.238	21.892	19.625	20.100	20.581	19.987	20.111	20.143	19.944	19.059	19.297	22.411
21.091	20.291	21.383	20.260	19.473	19.388	19.506	20.152	20.920	20.121	20.821	21.099	19.807	19.428	19.600	19.887	19.961	22.064	20.633	19.615	19.862	20.837	19.688	19.999	19.594	19.000	21.708	20.324	19.312	21.637	20.033	19.891	19.809	19.200	19.384	19.186	19.139	20.052	22.383	20.903	21.607	19.285	19.736	20.271	19.663	19.796	19.839	19.613	18.823	18.950	22.130
25.597	25.125	25.121	24.935	23.942	23.807	23.840	24.437	25.963	25.363	26.712	25.530	25.392	24.806	23.999	24.232	24.528	25.468	26.354	25.085	24.728	25.325	25.468	24.361	24.483	23.498	25.771	25.249	24.873	25.645	25.491	25.232	24.329	24.246	23.941	23.484	23.415	25.578	25.765	25.697	24.950	25.156	25.271	24.914	24.122	24.600	24.269	23.739	23.081	24.740	26.048
26.289	26.512	25.292	26.093	25.306	25.094	25.065	25.611	27.251	27.138	28.370	26.574	27.166	26.518	25.206	25.365	25.799	25.441	27.728	27.002	26.003	26.257	27.189	25.533	25.999	24.871	26.274	26.329	26.863	25.619	27.079	26.592	25.704	25.932	25.174	24.896	24.593	27.359	25.446	26.941	24.884	27.151	27.106	25.969	25.523	25.989	25.464	24.923	24.391	26.894	26.082
27.144	28.052	25.496	27.593	27.000	26.720	26.603	27.096	28.737	29.211	30.551	27.762	29.001	28.347	26.743	26.790	27.421	25.367	29.556	29.288	27.608	27.505	29.158	27.019	27.720	26.613	26.958	27.652	29.468	25.478	29.100	28.348	27.156	28.127	26.726	26.732	26.024	29.261	24.986	28.454	24.760	29.049	29.491	27.287	26.924	27.620	26.974	26.397	26.079	29.808	26.110
27.506	28.698	25.547	28.281	27.710	27.499	27.356	27.824	29.361	30.197	31.578	28.371	29.908	29.275	27.429	27.477	28.190	25.280	30.395	30.459	28.336	28.102	30.139	27.741	28.532	27.451	27.273	28.220	30.818	25.279	30.138	29.169	27.808	29.226	27.454	27.666	26.703	30.223	24.674	29.096	24.644	29.992	30.705	27.879	27.556	28.279	27.689	27.138	26.924	31.285	26.039
27.465	28.601	25.486	28.202	27.643	27.488	27.363	27.823	29.259	30.174	31.584	28.294	29.833	29.227	27.332	27.470	28.149	25.209	30.398	30.455	28.301	28.090	30.069	27.696	28.474	27.449	27.239	28.170	30.856	25.163	30.110	29.199	27.722	29.289	27.446	27.686	26.703	30.180	24.570	28.994	24.574	29.912	30.711	27.848	27.478	28.189	27.671	27.146	26.988	31.391	25.948
27.349	28.419	25.328	28.012	27.474	27.317	27.256	27.707	29.086	30.042	31.529	28.112	29.682	29.085	27.142	27.356	27.968	25.038	30.344	30.332	28.151	27.975	29.924	27.513	28.317	27.353	27.095	28.074	30.775	25.016	29.978	29.150	27.537	29.231	27.354	27.570	26.604	30.047	24.389	28.807	24.404	29.761	30.602	27.748	27.291	28.018	27.557	27.022	26.915	31.367	25.788
28.003	28.800	25.810	28.213	28.121	27.711	28.313	28.549	29.416	31.082	32.501	28.663	30.250	29.898	27.517	28.281	28.343	25.443	31.373	31.532	28.288	28.896	30.523	28.013	29.032	28.216	27.827	28.429	32.362	25.011	30.974	30.417	28.008	30.509	28.014	28.367	27.594	30.909	24.494	29.130	24.813	30.280	31.897	28.211	27.835	28.456	27.961	28.079	27.892	33.280	25.995
27.180	27.725	25.135	27.110	27.167	26.677	27.363	27.571	28.319	30.148	31.390	27.730	29.126	28.879	26.507	27.459	27.280	24.819	30.345	30.591	27.125	28.126	29.366	27.042	28.050	27.108	27.136	27.244	31.531	24.146	29.989	29.590	27.005	29.646	26.901	27.439	26.751	29.879	23.818	28.046	24.205	29.092	31.002	27.103	26.877	27.401	26.934	27.306	26.932	32.466	25.210
26.844	27.120	25.141	26.605	26.531	26.125	26.728	26.959	27.724	29.236	30.438	27.200	28.311	28.022	25.999	26.926	26.699	24.956	29.547	29.552	26.590	27.650	28.489	26.495	27.325	26.480	26.921	26.786	30.344	24.269	29.040	28.786	26.436	28.704	26.320	26.775	26.167	28.967	24.119	27.473	24.362	28.225	29.955	26.614	26.315	26.779	26.386	26.697	26.322	31.258	25.274
26.785	26.956	25.192	26.474	26.357	25.977	26.550	26.788	27.566	28.974	30.159	27.060	28.081	27.777	25.867	26.787	26.544	25.051	29.324	29.244	26.448	27.544	28.233	26.348	27.122	26.307	26.899	26.667	29.997	24.363	28.764	28.569	26.283	28.434	26.160	26.590	26.004	28.706	24.268	27.319	24.465	27.977	29.647	26.487	26.163	26.613	26.239	26.528	26.153	30.881	25.345
26.547	26.498	25.174	26.081	25.879	25.549	26.062	26.316	27.119	28.319	29.471	26.648	27.488	27.158	25.470	26.384	26.101	25.121	28.747	28.497	26.034	27.214	27.589	25.924	26.586	25.830	26.738	26.298	29.171	24.431	28.082	28.016	25.844	27.763	25.709	26.089	25.545	28.055	24.445	26.879	24.551	27.349	28.900	26.100	25.729	26.148	25.814	26.059	25.682	30.009	25.368
26.502	26.362	25.239	25.978	25.732	25.428	25.911	26.172	26.988	28.084	29.220	26.535	27.284	26.941	25.364	26.252	25.972	25.231	28.541	28.217	25.919	27.123	27.359	25.804	26.411	25.684	26.731	26.206	28.851	24.539	27.834	27.814	25.717	27.521	25.576	25.931	25.409	27.821	24.608	26.752	24.668	27.128	28.620	25.999	25.605	26.009	25.694	25.918	25.540	29.648	25.453
26.472	26.220	25.241	25.853	25.581	25.285	25.744	26.005	26.857	27.906	29.023	26.391	27.118	26.768	25.229	26.101	25.832	25.249	28.390	28.000	25.785	27.074	27.161	25.656	26.247	25.534	26.716	26.069	28.645	24.562	27.646	27.681	25.569	27.334	25.421	25.768	25.240	27.653	24.642	26.612	24.692	26.955	28.405	25.864	25.459	25.871	25.549	25.759	25.378	29.482	25.466
25.247	24.551	24.721	24.395	23.842	23.704	23.976	24.284	25.212	25.570	26.560	24.870	24.992	24.557	23.755	24.453	24.202	25.014	26.156	25.378	24.256	25.554	24.876	24.085	24.314	23.784	25.731	24.644	25.716	24.330	25.243	25.466	23.956	24.915	23.767	23.947	23.568	25.333	24.759	25.011	24.504	24.717	25.741	24.427	23.869	24.170	23.976	24.051	23.645	26.187	25.091
24.070	23.549	23.974	23.368	22.782	22.635	22.773	23.179	24.106	23.968	24.596	23.963	23.534	23.098	22.805	23.058	23.159	24.467	24.277	23.620	23.045	24.110	23.348	23.076	23.089	22.313	24.648	23.365	23.525	23.900	23.718	23.544	22.938	23.088	22.627	22.657	22.311	23.790	24.502	24.092	23.984	23.204	23.724	23.346	22.924	23.100	22.957	22.871	22.272	23.402	24.537
7.443	6.693	7.680	6.628	5.900	5.763	5.892	6.533	7.320	6.638	7.311	7.509	6.281	5.922	5.981	6.266	6.338	8.329	7.098	6.171	6.225	7.257	6.181	6.408	6.048	5.371	8.082	6.681	5.918	7.858	6.604	6.352	6.231	5.702	5.753	5.630	5.478	6.581	8.595	7.309	7.866	5.786	6.285	6.629	6.078	6.198	6.209	6.021	5.139	5.523	8.391
7.883	7.087	8.180	7.047	6.271	6.158	6.284	6.938	7.730	6.950	7.633	7.926	6.609	6.233	6.384	6.673	6.741	8.855	7.440	6.449	6.629	7.659	6.492	6.812	6.396	5.754	8.535	7.106	6.159	8.400	6.892	6.689	6.614	6.004	6.148	5.998	5.877	6.892	9.162	7.719	8.396	6.085	6.563	7.050	6.461	6.583	6.617	6.418	5.486	5.739	8.916
13.112	12.314	13.411	12.278	11.496	11.390	11.515	12.103	12.955	12.167	12.854	13.070	11.831	11.454	11.614	11.904	11.971	14.088	12.662	11.663	11.862	12.880	11.715	12.037	11.619	10.988	13.758	12.339	11.367	13.640	12.102	11.914	11.838	11.224	11.381	11.221	11.116	12.105	14.400	12.944	13.631	11.306	11.778	12.283	11.688	11.811	11.848	11.644	10.734	10.957	14.150
26.237	25.992	25.585	25.718	24.829	24.675	24.695	25.262	26.798	26.343	27.629	26.277	26.373	25.834	24.831	25.042	25.374	25.875	27.174	26.114	25.565	26.039	26.425	25.185	25.404	24.395	26.340	26.012	25.941	26.044	26.449	26.075	25.218	25.231	24.783	24.398	24.265	26.599	26.058	26.500	25.346	26.228	26.275	25.676	25.014	25.493	25.099	24.593	23.959	25.842	26.450
26.531	26.954	25.385	26.474	25.732	25.496	25.446	25.981	27.662	27.700	28.906	26.875	27.619	26.956	25.588	25.724	26.203	25.473	28.187	27.562	26.411	26.574	27.659	25.902	26.476	25.298	26.467	26.682	27.471	25.654	27.560	27.034	26.134	26.456	25.563	25.333	24.955	27.816	25.401	27.348	24.906	27.607	27.684	26.314	25.962	26.422	25.843	25.285	24.801	27.571	26.143
27.273	28.222	25.441	27.874	27.185	27.013	26.861	27.339	28.922	29.531	31.024	27.899	29.312	28.653	26.981	27.028	27.718	25.239	29.951	29.683	27.933	27.694	29.507	27.264	27.963	26.934	27.003	27.927	29.964	25.402	29.449	28.717	27.314	28.549	27.016	27.032	26.276	29.592	24.787	28.623	24.621	29.382	29.917	27.537	27.061	27.807	27.243	26.619	26.375	30.400	26.035
27.483	28.643	25.523	28.253	27.641	27.449	27.293	27.763	29.317	30.111	31.540	28.305	29.849	29.202	27.372	27.423	28.146	25.258	30.365	30.360	28.313	28.050	30.079	27.685	28.463	27.399	27.228	28.213	30.709	25.308	30.053	29.125	27.744	29.141	27.412	27.583	26.654	30.151	24.678	29.043	24.624	29.935	30.605	27.853	27.487	28.227	27.644	27.065	26.842	31.179	26.039
27.456	28.597	25.465	28.209	27.623	27.464	27.321	27.782	29.266	30.141	31.579	28.274	29.832	29.209	27.323	27.436	28.146	25.187	30.395	30.413	28.306	28.057	30.069	27.680	28.455	27.422	27.204	28.185	30.806	25.196	30.082	29.177	27.707	29.231	27.426	27.627	26.672	30.164	24.570	28.992	24.552	29.916	30.669	27.843	27.455	28.187	27.650	27.092	26.921	31.320	25.952
27.623	28.533	25.519	28.066	27.678	27.431	27.651	28.070	29.193	30.392	31.962	28.276	29.877	29.361	27.247	27.707	28.081	25.196	30.778	30.736	28.188	28.330	30.130	27.661	28.551	27.733	27.371	28.320	31.331	25.071	30.316	29.657	27.675	29.714	27.722	27.859	26.985	30.345	24.449	28.899	24.564	29.941	31.046	28.047	27.450	28.159	27.675	27.403	27.475	32.099	25.895
27.953	28.738	25.733	28.120	28.105	27.651	28.333	28.522	29.344	31.133	32.506	28.631	30.219	29.910	27.455	28.279	28.280	25.353	31.376	31.611	28.183	28.894	30.498	27.973	29.027	28.150	27.792	28.301	32.507	24.847	31.018	30.471	27.962	30.590	27.936	28.366	27.602	30.929	24.352	29.058	24.723	30.240	31.992	28.114	27.802	28.404	27.903	28.100	27.870	33.432	25.869
26.978	27.368	25.070	26.796	26.797	26.339	26.984	27.201	27.972	29.669	30.887	27.401	28.686	28.421	26.188	27.146	26.933	24.810	29.915	30.048	26.796	27.868	28.888	26.703	27.644	26.738	26.982	26.940	30.947	24.137	29.491	29.186	26.658	29.156	26.545	27.052	26.388	29.404	23.876	27.700	24.207	28.630	30.460	26.790	26.534	27.042	26.597	26.940	26.563	31.879	25.171
26.849	27.027	25.197	26.529	26.431	26.036	26.618	26.852	27.638	29.095	30.282	27.115	28.186	27.889	25.919	26.865	26.610	25.036	29.428	29.378	26.507	27.633	28.340	26.405	27.211	26.379	26.943	26.709	30.166	24.353	28.890	28.703	26.343	28.560	26.220	26.666	26.060	28.831	24.225	27.383	24.448	28.090	29.784	26.535	26.224	26.688	26.297	26.594	26.217	31.090	25.343
26.807	26.881	25.267	26.418	26.275	25.906	26.457	26.699	27.498	28.849	30.019	26.992	27.972	27.661	25.805	26.744	26.472	25.151	29.222	29.085	26.384	27.545	28.099	26.276	27.025	26.224	26.941	26.609	29.833	24.466	28.630	28.502	26.208	28.305	26.079	26.498	25.915	28.587	24.394	27.247	24.571	27.858	29.491	26.426	26.090	26.540	26.168	26.443	26.065	30.727	25.433
26.701	26.673	25.273	26.242	26.056	25.713	26.234	26.483	27.295	28.540	29.694	26.807	27.695	27.371	25.628	26.551	26.271	25.200	28.952	28.730	26.197	27.393	27.796	26.084	26.776	26.006	26.874	26.445	29.436	24.514	28.307	28.236	26.009	27.987	25.874	26.267	25.706	28.280	24.497	27.048	24.628	27.564	29.135	26.254	25.894	26.328	25.976	26.229	25.851	30.301	25.459
26.605	26.471	25.288	26.074	25.844	25.527	26.017	26.274	27.099	28.238	29.375	26.629	27.424	27.087	25.457	26.354	26.077	25.261	28.689	28.381	26.018	27.251	27.500	25.900	26.535	25.795	26.817	26.289	29.046	24.572	27.992	27.981	25.817	27.676	25.676	26.044	25.505	27.979	24.612	26.856	24.696	27.276	28.785	26.089	25.704	26.123	25.792	26.022	25.643	29.884	25.495
26.325	25.884	25.240	25.567	25.225	24.966	25.374	25.642	26.535	27.429	28.514	26.078	26.686	26.316	24.933	25.763	25.506	25.309	27.968	27.442	25.480	26.831	26.677	25.334	25.848	25.182	26.624	25.789	28.046	24.621	27.147	27.219	25.239	26.838	25.080	25.393	24.884	27.186	24.773	26.289	24.766	26.501	27.846	25.574	25.133	25.534	25.229	25.405	25.021	28.879	25.496
24.972	24.286	24.552	24.172	23.557	23.432	23.671	23.980	24.946	25.153	26.078	24.621	24.620	24.173	23.517	24.115	23.929	24.895	25.706	24.903	24.013	25.222	24.462	23.814	23.985	23.472	25.486	24.319	25.149	24.235	24.838	24.990	23.683	24.436	23.480	23.629	23.271	24.936	24.709	24.768	24.394	24.327	25.206	24.197	23.613	23.892	23.704	23.759	23.316	25.496	24.971
23.700	23.116	23.705	22.959	22.377	22.189	22.315	22.761	23.681	23.384	24.019	23.594	22.968	22.598	22.370	22.624	22.733	24.247	23.739	23.043	22.609	23.681	22.826	22.685	22.644	21.844	24.304	22.961	22.853	23.706	23.202	22.989	22.544	22.492	22.177	22.162	21.863	23.276	24.350	23.666	23.771	22.591	23.088	22.937	22.542	22.661	22.563	22.421	21.737	22.644	24.317
15.861	15.123	16.082	15.051	14.337	14.194	14.320	14.917	15.746	15.092	15.761	15.848	14.730	14.377	14.409	14.688	14.767	16.724	15.546	14.633	14.651	15.693	14.633	14.835	14.491	13.806	16.502	15.095	14.400	16.247	15.071	14.794	14.667	14.159	14.183	14.070	13.901	15.042	16.977	15.733	16.260	14.245	14.749	15.048	14.511	14.631	14.636	14.447	13.580	14.005	16.788
11.115	10.332	11.396	10.284	9.523	9.404	9.527	10.176	10.970	10.217	10.896	11.160	9.872	9.502	9.626	9.910	9.984	12.065	10.702	9.725	9.869	10.909	9.758	10.054	9.653	9.003	11.768	10.335	9.454	11.604	10.173	9.944	9.863	9.274	9.392	9.252	9.115	10.167	12.358	10.957	11.605	9.358	9.842	10.283	9.709	9.831	9.858	9.658	8.742	9.035	12.127
3.683	2.874	3.999	2.841	2.050	1.948	2.069	2.725	3.519	2.707	3.393	3.714	2.373	1.994	2.174	2.460	2.532	4.684	3.211	2.195	2.418	3.452	2.250	2.600	2.167	1.540	4.341	2.897	1.899	4.236	2.645	2.452	2.396	1.760	1.936	1.777	1.664	2.655	5.003	3.507	4.227	1.842	2.312	2.842	2.244	2.368	2.409	2.201	1.265	1.471	4.747
19.965	19.160	20.273	19.127	18.338	18.238	18.359	19.013	19.801	18.995	19.684	19.993	18.665	18.286	18.462	18.748	18.820	20.956	19.499	18.485	18.710	19.729	18.544	18.881	18.456	17.836	20.613	19.185	18.188	20.512	18.928	18.745	18.681	18.054	18.229	18.062	17.963	18.938	21.274	19.788	20.499	18.137	18.603	19.130	18.531	18.656	18.697	18.486	17.583	17.776	21.020
25.985	25.517	25.493	25.319	24.349	24.218	24.255	24.843	26.363	25.742	27.086	25.912	25.782	25.210	24.403	24.638	24.929	25.844	26.718	25.468	25.130	25.699	25.856	24.766	24.883	23.910	26.137	25.649	25.252	26.032	25.877	25.618	24.734	24.648	24.349	23.890	23.843	25.963	26.131	26.075	25.326	25.555	25.653	25.311	24.522	25.013	24.675	24.160	23.487	25.113	26.411
25.925	25.487	25.397	25.273	24.326	24.194	24.231	24.812	26.340	25.716	27.056	25.862	25.767	25.206	24.370	24.606	24.899	25.744	26.668	25.448	25.104	25.631	25.840	24.733	24.862	23.890	26.047	25.619	25.220	25.947	25.849	25.584	24.708	24.632	24.322	23.861	23.828	25.945	26.015	26.031	25.224	25.555	25.629	25.273	24.495	24.998	24.645	24.138	23.456	25.090	26.306
26.101	25.793	25.482	25.539	24.625	24.477	24.501	25.075	26.623	26.101	27.418	26.107	26.146	25.595	24.640	24.861	25.182	25.790	26.980	25.860	25.385	25.860	26.210	24.996	25.191	24.188	26.198	25.861	25.662	25.985	26.209	25.886	25.010	24.994	24.595	24.172	24.084	26.350	26.007	26.315	25.263	25.979	26.025	25.514	24.803	25.297	24.912	24.399	23.746	25.552	26.366
26.595	27.218	25.292	26.681	25.980	25.720	25.645	26.170	27.904	28.025	29.280	26.983	27.875	27.211	25.791	25.903	26.430	25.316	28.482	27.906	26.650	26.707	27.948	26.091	26.706	25.548	26.472	26.869	27.902	25.513	27.859	27.310	26.324	26.804	25.778	25.584	25.140	28.092	25.168	27.580	24.737	27.882	28.068	26.487	26.116	26.682	26.044	25.462	25.031	28.076	26.021
27.497	28.599	25.563	28.226	27.589	27.407	27.249	27.720	29.283	30.030	31.484	28.264	29.780	29.130	27.335	27.388	28.106	25.312	30.335	30.255	28.289	28.025	30.003	27.643	28.401	27.350	27.232	28.213	30.590	25.400	29.966	29.096	27.697	29.060	27.381	27.506	26.625	30.077	24.765	28.999	24.682	29.863	30.498	27.843	27.440	28.186	27.610	27.014	26.791	31.054	26.101
27.442	28.577	25.439	28.202	27.587	27.435	27.275	27.737	29.258	30.093	31.571	28.238	29.816	29.176	27.298	27.398	28.128	25.158	30.388	30.356	28.307	28.017	30.054	27.648	28.421	27.391	27.163	28.198	30.741	25.224	30.038	29.151	27.677	29.168	27.403	27.564	26.638	30.132	24.563	28.974	24.524	29.905	30.613	27.835	27.417	28.170	27.624	27.034	26.850	31.245	25.950
27.819	28.649	25.670	28.151	27.840	27.546	27.899	28.291	29.306	30.631	32.192	28.417	30.035	29.561	27.358	27.932	28.196	25.332	31.054	31.000	28.263	28.568	30.291	27.792	28.729	27.977	27.568	28.464	31.678	25.155	30.547	29.969	27.801	29.988	27.904	28.028	27.227	30.557	24.534	29.003	24.701	30.093	31.331	28.157	27.587	28.290	27.793	27.643	27.627	32.526	26.004
27.870	28.594	25.616	27.949	28.001	27.505	28.224	28.399	29.197	31.095	32.426	28.508	30.110	29.838	27.306	28.210	28.134	25.225	31.292	31.591	28.001	28.851	30.386	27.841	28.936	27.999	27.715	28.092	32.564	24.668	30.972	30.479	27.826	30.583	27.772	28.268	27.548	30.869	24.177	28.903	24.597	30.124	31.992	27.934	27.677	28.273	27.758	28.047	27.751	33.498	25.714
26.954	27.140	25.243	26.627	26.549	26.138	26.728	26.958	27.753	29.261	30.449	27.213	28.335	28.046	26.014	26.984	26.718	25.061	29.577	29.557	26.608	27.762	28.491	26.504	27.343	26.493	27.028	26.792	30.382	24.384	29.059	28.879	26.447	28.731	26.324	26.784	26.159	29.000	24.222	27.489	24.471	28.248	29.967	26.626	26.327	26.807	26.398	26.701	26.324	31.309	25.380
26.724	26.799	25.125	26.321	26.197	25.813	26.373	26.610	27.418	28.818	29.990	26.895	27.925	27.621	25.706	26.666	26.386	24.989	29.174	29.067	26.290	27.486	28.054	26.181	26.961	26.144	26.838	26.498	29.850	24.309	28.603	28.488	26.116	28.279	25.987	26.421	25.819	28.559	24.204	27.159	24.407	27.820	29.476	26.323	25.999	26.463	26.074	26.356	25.978	30.773	25.283
26.824	26.800	25.339	26.355	26.186	25.829	26.358	26.603	27.424	28.716	29.871	26.919	27.855	27.537	25.738	26.671	26.394	25.247	29.111	28.918	26.313	27.541	27.958	26.198	26.920	26.135	26.978	26.545	29.658	24.565	28.487	28.427	26.126	28.167	25.992	26.399	25.819	28.459	24.517	27.169	24.673	27.733	29.325	26.360	26.011	26.459	26.091	26.351	25.972	30.565	25.518
26.706	26.579	25.334	26.169	25.955	25.625	26.123	26.374	27.209	28.393	29.531	26.721	27.565	27.233	25.549	26.455	26.181	25.286	28.828	28.547	26.116	27.372	27.641	25.994	26.658	25.905	26.900	26.371	29.245	24.602	28.150	28.134	25.916	27.834	25.775	26.156	25.599	28.138	24.611	26.959	24.720	27.424	28.953	26.177	25.803	26.235	25.888	26.125	25.745	30.121	25.533
26.036	25.424	25.126	25.163	24.744	24.529	24.885	25.163	26.085	26.804	27.859	25.650	26.114	25.719	24.522	25.308	25.058	25.265	27.405	26.736	25.057	26.450	26.056	24.897	25.318	24.707	26.399	25.400	27.276	24.572	26.499	26.629	24.791	26.193	24.623	24.893	24.417	26.567	24.813	25.844	24.734	25.901	27.136	25.172	24.690	25.068	24.793	24.932	24.546	28.074	25.416
24.786	24.113	24.452	24.031	23.368	23.254	23.467	23.780	24.771	24.856	25.730	24.463	24.360	23.904	23.366	23.870	23.749	24.836	25.376	24.565	23.856	24.987	24.172	23.637	23.761	23.240	25.323	24.099	24.732	24.196	24.553	24.644	23.504	24.091	23.290	23.414	23.075	24.655	24.707	24.612	24.341	24.052	24.818	24.052	23.449	23.707	23.526	23.566	23.092	24.976	24.911
22.759	22.098	22.868	21.981	21.356	21.172	21.289	21.803	22.687	22.220	22.870	22.683	21.833	21.511	21.366	21.623	21.729	23.459	22.631	21.823	21.604	22.682	21.760	21.753	21.552	20.804	23.390	21.988	21.639	22.945	22.144	21.863	21.608	21.312	21.157	21.099	20.846	22.194	23.630	22.672	22.989	21.408	21.911	21.960	21.505	21.626	21.589	21.403	20.634	21.317	23.528
19.303	18.576	19.507	18.497	17.797	17.649	17.771	18.390	19.194	18.569	19.234	19.312	18.203	17.855	17.859	18.133	18.219	20.141	19.018	18.119	18.100	19.152	18.108	18.286	17.957	17.263	19.945	18.533	17.906	19.658	18.561	18.258	18.125	17.639	17.636	17.533	17.347	18.526	20.381	19.180	19.677	17.728	18.237	18.489	17.967	18.088	18.087	17.896	17.044	17.511	20.207
