T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
324.349	295.886	539.408	702.884	701.971	649.433	556.464	571.131	266.835	990.559	784.203	345.530	606.126	724.453	707.521	566.651	747.294	1029.246	217.518	255.692	553.093	481.089	548.301	581.141	699.712	762.222	526.509	598.690	404.174	362.172	223.482	514.268	645.082	704.544	666.354	446.173	613.644	155.031	913.749	416.848	308.202	632.323	362.665	615.173	553.582	716.066	744.736	530.223	556.436	371.550	916.591
338.543	289.787	552.977	713.541	712.766	666.788	573.940	591.210	269.740	992.516	793.105	349.212	628.314	733.056	718.144	580.528	756.568	1028.413	212.263	248.471	579.578	488.953	564.162	589.311	711.543	784.837	514.109	603.025	409.851	362.861	212.429	526.607	653.549	714.586	681.846	459.396	633.327	145.984	926.961	415.174	307.869	663.473	367.142	625.958	565.407	737.569	756.380	542.580	577.332	355.999	933.124
293.357	243.253	479.974	616.585	616.970	578.968	498.657	515.219	228.279	861.781	691.651	297.059	549.002	632.140	621.275	503.625	651.955	890.697	175.429	202.715	511.191	416.529	493.659	506.076	616.759	684.977	434.777	521.844	348.675	311.021	173.460	458.359	560.478	617.926	592.433	394.829	554.314	114.147	811.475	349.923	258.732	583.568	312.275	543.236	486.660	644.021	654.257	468.973	503.862	293.861	817.375
316.798	252.251	514.112	656.649	657.249	620.747	535.975	555.071	241.362	911.746	735.934	314.719	591.986	671.755	661.792	539.300	692.944	940.604	180.953	208.242	554.935	442.831	530.435	538.197	657.678	735.961	451.289	553.603	370.113	328.027	175.616	490.863	595.522	657.721	634.111	423.333	596.676	113.570	865.443	367.209	271.568	633.660	331.135	579.698	519.621	692.127	697.078	501.605	543.650	299.944	873.296
354.170	270.298	570.033	723.788	724.664	688.946	596.367	619.073	264.050	998.107	810.429	345.030	660.830	738.778	729.626	597.796	762.232	1027.713	192.773	220.839	623.649	487.239	590.014	592.358	725.881	818.575	484.079	607.762	406.570	357.923	183.204	544.145	654.848	724.564	702.566	469.856	664.899	116.091	955.340	398.555	294.811	712.294	363.365	640.291	574.272	770.011	768.701	555.347	607.251	315.813	965.782
368.305	248.344	571.326	712.137	713.162	692.207	604.211	630.790	260.584	954.989	789.947	338.286	674.950	722.742	717.119	598.202	746.618	977.685	176.238	199.514	647.312	482.833	593.915	582.334	716.297	825.947	438.470	587.813	401.331	344.778	155.508	543.742	643.187	711.856	701.155	476.131	672.685	96.580	935.664	379.083	283.498	741.795	357.537	631.934	572.820	777.350	756.721	555.132	620.849	273.382	952.938
358.595	237.776	562.610	701.106	702.621	682.070	595.073	622.218	249.628	945.450	782.669	328.437	665.986	710.467	707.278	589.499	733.495	967.278	165.992	186.927	641.335	469.306	588.133	571.110	706.111	815.822	427.396	581.095	389.553	335.397	145.257	536.711	629.485	700.598	691.802	465.234	666.485	84.235	929.735	366.817	271.548	733.032	346.948	624.327	561.033	768.010	745.700	545.590	613.149	259.931	945.415
559.590	368.156	693.996	692.826	677.565	682.210	670.541	749.792	476.542	840.417	751.705	570.223	758.566	703.621	644.879	678.671	692.266	855.419	307.242	438.279	718.174	667.061	636.655	594.021	699.076	676.830	526.498	616.688	587.472	442.651	319.905	624.703	604.701	680.039	627.559	588.992	688.284	305.045	844.626	564.684	510.384	741.555	559.193	643.178	608.433	713.300	693.145	616.125	674.602	429.685	855.503
587.346	389.054	721.292	700.978	679.389	686.497	687.940	777.186	508.385	847.699	765.660	614.745	775.189	708.007	641.872	701.694	692.801	857.865	328.158	479.639	732.679	700.200	650.875	602.829	704.999	655.596	552.826	637.377	619.461	460.956	350.603	648.088	604.597	681.441	623.124	611.122	701.753	335.995	853.115	605.713	549.209	739.301	595.204	656.102	619.660	704.796	691.614	632.513	690.900	459.022	862.178
630.213	423.363	746.137	704.170	685.215	693.123	702.608	797.839	559.762	829.264	756.087	656.913	797.429	719.167	640.266	716.376	695.528	847.232	363.380	532.192	747.807	743.066	661.052	614.538	711.527	644.061	579.878	641.241	662.871	488.641	388.782	660.936	611.134	689.982	618.118	636.023	702.245	388.073	832.714	640.106	598.431	750.565	637.901	661.163	634.055	708.415	692.262	648.499	699.970	505.186	839.582
730.393	495.238	853.341	773.934	741.073	754.731	789.109	909.577	661.912	905.965	839.739	789.742	888.820	782.534	683.642	814.002	751.074	915.053	431.031	650.111	831.270	861.933	736.989	678.586	777.000	655.147	672.120	727.775	772.955	560.560	476.118	754.779	659.691	745.533	658.081	726.919	780.753	476.308	911.364	766.233	716.838	804.205	753.417	735.171	704.908	746.684	742.680	728.919	784.095	598.076	916.965
819.284	558.828	944.536	839.750	801.143	817.863	865.881	1003.764	751.093	973.215	909.317	893.194	975.177	849.356	733.596	896.064	810.425	982.377	490.150	744.806	909.264	964.281	805.669	740.549	842.627	688.410	749.466	797.532	867.789	625.107	545.710	831.793	713.231	806.701	704.272	805.799	849.098	551.250	978.883	863.260	813.911	868.658	848.957	801.215	771.639	799.897	799.000	800.902	857.735	678.776	983.520
850.116	588.470	975.784	866.947	823.534	840.317	891.693	1034.862	785.701	1004.003	940.441	930.786	1005.823	874.710	754.550	924.712	834.781	1011.728	519.911	779.025	938.234	998.251	831.807	764.715	867.249	705.097	782.123	827.294	898.546	654.219	577.022	860.670	735.556	829.292	724.173	831.517	872.731	583.687	1008.608	900.896	847.306	892.626	882.187	828.253	796.449	821.262	822.032	825.965	882.031	712.495	1013.303
897.725	639.194	1027.436	920.646	868.125	883.818	936.543	1086.481	839.493	1069.938	1003.489	988.026	1060.060	923.863	799.453	974.062	884.704	1074.604	571.147	828.388	991.238	1050.261	880.117	810.147	915.178	748.466	838.401	883.097	944.149	705.495	627.570	911.290	780.777	873.892	767.840	872.753	916.962	633.846	1072.111	961.017	895.787	940.661	932.449	880.076	841.628	867.531	870.282	869.629	924.945	766.723	1077.682
1058.452	828.172	1185.699	1086.570	1003.500	1012.210	1067.515	1237.067	1035.526	1265.257	1194.130	1177.567	1229.641	1077.500	937.964	1120.107	1038.809	1265.190	767.321	1002.740	1156.564	1217.104	1030.096	953.657	1060.549	882.900	1032.422	1058.293	1092.162	888.904	815.413	1066.111	923.855	1010.782	900.315	996.747	1039.378	828.336	1255.609	1159.712	1060.177	1090.764	1099.515	1041.724	981.674	1013.090	1018.863	1001.552	1045.131	967.748	1261.860
1142.302	1134.750	1247.715	1256.036	1071.287	1053.997	1093.262	1260.638	1247.232	1521.654	1451.101	1346.035	1306.260	1173.386	1058.569	1187.812	1175.788	1468.203	1127.336	1158.638	1263.759	1263.912	1144.943	1072.802	1146.353	1015.981	1289.007	1285.594	1115.520	1160.694	1127.957	1195.635	1060.678	1073.704	1025.780	1009.947	1073.494	1125.785	1475.370	1391.938	1158.328	1157.358	1200.534	1210.405	1075.896	1104.312	1140.547	1054.290	1052.071	1236.276	1492.352
825.772	839.581	902.727	919.818	776.931	762.618	789.484	909.734	910.820	1121.798	1070.184	981.279	945.512	852.223	772.900	861.552	858.781	1076.604	838.595	843.197	918.361	910.938	834.074	782.154	832.819	743.492	947.923	946.530	801.671	856.254	835.481	872.583	775.279	777.790	750.409	727.323	777.780	830.427	1085.703	1020.961	838.567	837.616	869.854	886.607	782.367	801.934	831.937	763.267	759.063	908.127	1099.526
455.644	481.088	495.092	512.685	427.150	417.215	430.506	495.604	512.395	628.698	600.896	546.573	519.608	470.398	429.113	472.930	477.028	600.264	484.909	471.013	507.185	498.726	461.946	434.181	458.879	414.126	535.555	531.761	437.612	487.144	479.292	483.887	431.813	427.311	417.168	395.966	424.488	475.744	606.082	573.035	463.736	460.211	480.824	494.653	432.262	442.759	461.255	418.546	412.318	515.460	614.322
653.402	717.216	705.356	743.100	610.178	592.807	609.516	700.947	749.845	916.465	877.635	791.652	741.901	674.806	619.413	674.428	688.931	870.327	729.388	684.263	728.009	709.188	665.082	626.621	657.044	599.820	787.178	777.104	620.288	721.083	715.355	697.610	625.411	609.928	602.995	559.613	601.563	709.103	879.896	836.602	666.590	656.936	690.825	717.689	620.747	635.339	664.839	596.206	581.286	761.215	892.653
969.786	1093.891	1041.922	1111.398	903.080	873.938	896.210	1029.844	1129.128	1376.228	1319.716	1183.423	1097.658	1001.810	923.690	996.934	1027.739	1301.987	1119.155	1025.079	1081.259	1046.133	989.953	934.328	974.108	896.654	1188.963	1169.018	912.831	1094.445	1091.896	1039.373	934.882	902.194	900.089	821.748	885.130	1081.369	1317.500	1257.664	991.061	971.781	1026.741	1074.167	922.250	943.414	990.397	880.586	851.998	1153.505	1337.445
470.270	530.451	505.251	538.941	437.923	423.791	434.592	499.394	547.538	667.363	639.959	573.867	532.278	485.799	447.918	483.435	498.373	631.362	542.702	497.083	524.326	507.292	480.050	453.076	472.366	434.807	576.554	566.882	442.652	530.720	529.484	504.015	453.345	437.493	436.472	398.483	429.219	524.379	638.884	609.869	480.587	471.238	497.889	520.887	447.219	457.482	480.265	427.015	413.152	559.360	648.556
700.316	808.610	661.097	679.495	621.985	611.923	561.692	579.212	734.590	880.794	846.088	623.624	608.732	688.058	646.125	563.669	731.408	972.960	755.482	776.931	646.174	619.668	569.770	573.432	636.817	602.854	876.465	680.146	689.887	796.506	761.598	550.114	611.477	606.983	588.365	494.514	528.442	797.732	884.701	660.280	822.924	616.310	726.260	623.732	534.573	586.847	696.812	520.039	531.150	896.979	827.375
641.815	756.417	637.845	678.729	623.524	602.332	543.086	564.162	675.664	921.617	849.210	589.102	596.192	690.450	647.124	547.618	732.792	1007.015	695.958	718.935	620.623	600.171	555.074	565.339	635.133	604.138	855.322	667.849	654.431	744.015	708.138	531.050	611.878	610.618	582.748	470.169	519.286	728.986	899.808	637.047	761.097	599.358	680.548	614.343	522.911	586.374	697.210	504.751	513.066	852.536	848.440
441.786	504.869	538.724	636.636	608.832	568.443	497.689	511.396	444.134	888.188	752.613	438.907	539.573	654.251	623.530	507.987	684.673	950.555	440.213	473.000	521.121	503.273	499.080	530.876	612.003	613.747	665.036	589.157	495.656	520.944	454.807	476.499	582.293	604.598	568.104	418.694	508.330	432.670	830.223	501.329	508.392	542.944	489.983	564.674	493.804	585.221	663.457	473.083	479.431	597.433	803.231
284.536	292.163	488.995	649.883	647.346	587.646	499.845	508.658	250.486	927.045	720.977	325.706	536.316	673.843	654.137	515.006	695.114	969.960	218.355	262.125	476.043	449.829	490.376	541.927	642.881	682.479	522.681	559.479	379.322	340.984	233.911	465.630	602.411	651.047	605.585	406.312	546.822	168.093	833.757	404.742	297.036	544.536	341.081	564.856	509.024	640.487	687.623	484.472	493.431	383.728	830.495
251.037	243.486	424.479	558.336	557.551	510.222	435.208	445.043	213.288	796.895	625.352	275.793	471.774	577.343	562.002	446.117	595.239	830.099	179.645	211.761	425.788	381.849	429.861	462.061	554.960	597.214	433.747	479.049	321.548	291.767	188.806	405.139	513.474	560.252	525.253	349.578	479.525	132.241	726.395	337.262	248.975	486.175	289.013	487.482	437.223	560.856	591.281	417.932	432.523	311.482	726.341
353.868	285.652	566.547	724.315	723.466	684.056	591.445	611.007	274.680	992.704	800.334	354.398	650.037	742.084	728.527	594.327	766.434	1026.042	209.272	244.281	604.739	498.849	578.959	598.360	723.135	806.627	503.117	606.720	417.361	364.633	203.757	538.525	663.339	724.737	696.945	473.867	651.767	140.250	937.374	415.641	309.856	693.717	373.267	636.169	578.257	758.232	767.937	555.344	597.749	343.331	947.191
368.342	280.336	578.660	732.865	732.278	699.431	607.211	629.218	278.444	991.994	807.101	357.693	670.571	748.795	736.696	606.419	773.761	1022.255	204.908	237.595	629.550	505.927	593.008	604.762	732.996	827.016	489.809	608.879	422.534	365.716	193.565	549.394	670.241	732.995	710.346	486.001	669.100	132.705	947.613	413.374	310.054	723.191	377.360	644.769	588.768	777.634	777.216	566.167	616.605	328.211	961.245
367.579	238.470	568.712	705.682	707.057	689.622	602.933	630.803	254.783	943.122	783.973	332.421	675.527	714.660	711.096	595.431	738.232	963.767	167.502	188.347	651.674	475.907	593.609	575.656	710.853	824.829	423.322	581.401	394.940	337.931	144.121	541.591	635.013	705.102	697.968	473.068	673.240	85.748	931.089	369.038	275.350	746.289	351.537	627.847	567.841	776.498	750.328	551.607	621.713	257.185	949.194
375.512	231.324	575.426	709.178	710.848	698.446	612.310	642.181	254.303	940.045	787.076	332.137	688.453	716.391	714.705	602.197	740.196	958.213	161.179	179.740	668.616	477.479	602.620	577.504	715.516	837.374	410.345	581.361	395.536	335.915	133.457	547.843	636.486	708.240	705.543	479.200	684.676	76.395	937.251	363.975	272.004	765.917	351.642	632.363	572.509	788.515	754.405	557.169	633.854	242.009	957.654
599.461	399.466	725.382	696.022	675.082	682.644	687.975	779.238	524.668	833.240	755.752	627.530	777.021	705.581	634.840	701.984	687.241	845.706	339.524	497.351	732.142	711.623	649.263	601.989	701.003	643.551	559.249	634.066	631.738	468.040	363.522	648.234	601.296	678.088	615.000	616.062	696.109	354.213	837.925	615.566	564.849	736.137	607.740	652.507	619.889	698.656	685.063	633.488	688.761	473.650	846.093
717.916	487.039	835.556	758.474	729.095	741.633	772.987	889.732	651.192	884.422	818.978	770.944	873.282	770.085	672.655	795.818	738.090	897.156	423.960	636.678	815.978	845.457	722.507	666.377	763.242	647.835	658.402	709.980	758.714	550.744	465.947	737.195	648.974	734.139	646.840	712.176	763.342	468.777	889.180	746.821	702.322	793.457	738.118	719.838	691.665	737.557	730.542	714.456	767.287	588.342	894.080
773.231	526.255	893.448	802.226	769.742	783.927	822.581	949.779	705.835	930.370	865.234	834.142	929.363	814.763	707.341	848.355	778.341	943.655	460.019	693.763	866.948	909.272	767.407	707.047	807.127	673.712	706.910	755.024	817.591	591.265	507.832	786.340	685.061	775.457	679.135	762.037	808.401	513.615	935.328	806.244	761.493	837.350	797.002	763.250	735.036	774.989	769.246	760.856	815.143	637.801	939.650
836.390	570.878	960.137	853.514	817.560	833.565	880.112	1019.112	767.822	984.846	919.577	905.958	994.412	867.106	748.499	909.139	825.807	998.800	500.883	758.216	926.224	982.257	819.650	754.452	858.589	705.437	762.498	807.331	884.780	637.706	555.115	843.148	727.526	824.017	717.599	819.422	861.097	564.020	990.046	873.924	828.597	889.031	864.053	813.910	785.457	819.487	815.032	814.620	870.806	693.898	993.797
859.564	588.214	980.914	863.973	826.267	843.327	895.550	1039.710	793.110	992.200	929.929	934.470	1011.901	877.969	753.843	926.444	833.764	1006.154	517.809	786.436	941.200	1008.281	832.689	765.770	868.977	703.395	781.630	821.025	909.672	653.657	575.870	859.635	735.186	833.156	721.726	837.625	872.602	587.478	997.394	899.828	856.098	898.179	889.802	825.638	798.310	824.774	821.823	829.424	884.820	716.831	1000.391
921.395	642.486	1032.163	902.493	866.573	881.836	936.270	1087.368	862.919	1021.311	960.855	993.639	1068.133	924.676	788.989	967.558	872.558	1045.821	571.445	849.575	990.588	1071.812	874.140	806.105	910.130	735.470	835.159	856.622	970.325	704.836	628.313	898.755	772.738	876.107	751.820	881.255	902.854	651.716	1023.858	952.827	918.041	947.969	949.863	863.955	838.868	869.693	860.514	870.310	920.069	782.871	1023.679
976.764	712.663	1087.518	963.762	914.528	926.969	981.914	1139.669	932.647	1096.129	1033.688	1061.529	1127.428	979.257	839.485	1019.508	928.818	1116.842	645.197	911.022	1049.486	1128.801	928.210	857.893	962.060	784.930	906.646	922.596	1020.127	772.754	698.361	955.160	824.929	924.263	800.668	923.721	946.567	722.713	1093.954	1025.830	975.007	1000.422	1008.108	923.606	888.958	921.321	914.458	916.677	961.966	855.744	1094.557
1083.388	890.870	1202.119	1118.063	1019.022	1022.592	1075.341	1245.208	1085.222	1306.732	1236.984	1214.896	1249.836	1099.267	961.419	1134.723	1065.314	1301.106	839.526	1040.943	1180.389	1234.744	1053.771	978.434	1078.880	908.018	1084.352	1098.940	1106.027	944.035	878.618	1091.144	951.018	1026.294	923.262	1004.076	1045.389	892.806	1290.020	1206.041	1087.556	1108.447	1126.380	1073.438	1001.988	1034.103	1042.916	1014.684	1048.116	1026.547	1296.977
876.716	876.996	958.809	969.224	823.988	810.239	839.928	968.299	959.810	1177.422	1122.761	1036.314	1003.766	902.733	816.006	913.868	906.469	1133.672	872.603	890.881	972.465	969.537	881.835	826.368	882.270	783.764	994.999	993.750	854.755	896.564	872.111	921.594	817.741	825.433	791.392	774.978	826.073	868.712	1141.135	1073.965	889.419	889.308	922.287	934.003	828.147	849.494	878.911	810.456	808.318	953.123	1154.866
701.743	728.178	763.509	784.123	657.775	643.820	665.347	766.328	782.526	958.094	915.175	837.350	800.764	723.264	657.621	728.542	730.874	917.595	731.039	721.469	779.571	770.468	708.923	665.738	705.815	633.641	815.130	810.212	677.250	739.379	724.991	741.902	660.971	658.404	638.689	612.801	655.162	720.831	925.114	874.392	713.441	709.303	739.608	756.295	664.188	680.754	707.363	645.349	638.090	783.902	937.114
535.402	576.933	579.302	605.028	500.407	487.355	501.955	577.556	608.673	743.715	711.652	645.264	608.763	552.379	505.369	553.437	561.944	708.359	584.314	557.291	595.737	583.293	543.380	511.420	538.191	488.561	637.153	630.193	511.079	581.838	575.089	569.479	509.525	500.458	491.549	461.414	494.915	570.750	715.344	679.149	545.573	539.108	565.420	584.096	507.814	520.031	542.823	489.628	479.563	615.205	725.320
609.480	682.775	655.525	696.989	567.877	550.091	564.490	648.792	707.060	862.117	826.451	742.336	690.325	629.484	579.712	627.073	644.952	816.439	697.509	642.725	679.327	658.461	621.605	586.429	612.267	562.393	743.872	732.044	574.926	683.924	681.392	652.458	586.393	567.414	564.742	517.791	557.366	675.032	825.914	787.757	622.576	611.188	645.026	673.525	579.371	592.765	621.744	554.026	537.055	721.174	838.269
933.498	1052.959	1002.935	1069.811	869.288	841.237	862.675	991.309	1086.877	1324.731	1270.334	1139.141	1056.585	964.323	889.127	959.630	989.282	1253.269	1077.278	986.722	1040.800	1006.988	952.911	899.367	937.658	863.102	1144.474	1125.275	878.675	1053.492	1051.039	1000.482	899.900	868.435	866.409	790.999	852.009	1040.906	1268.201	1210.604	953.977	935.418	988.322	1033.973	887.741	908.113	953.337	847.636	820.118	1110.343	1287.400
696.056	808.722	655.318	671.772	611.251	600.705	550.568	569.439	732.969	878.546	842.995	621.539	601.221	679.690	636.211	552.877	723.156	970.286	756.069	776.608	639.994	614.904	562.436	563.656	626.455	589.088	877.073	674.030	686.221	794.937	761.923	541.820	603.054	596.074	576.544	483.072	516.324	798.413	881.259	658.968	822.281	606.557	723.688	615.620	523.755	574.669	687.221	508.639	519.484	898.469	823.336
606.843	707.595	623.476	675.203	624.459	600.035	538.759	557.712	632.954	915.589	832.892	563.288	590.076	687.456	646.670	544.622	727.304	997.395	647.467	673.435	606.114	585.529	548.829	562.740	634.917	610.505	819.323	656.748	626.435	703.279	658.239	525.490	610.182	613.251	584.472	463.952	521.719	670.884	889.303	614.077	715.269	593.111	646.830	609.302	521.458	590.572	694.997	502.696	511.446	803.436	842.318
401.859	450.861	524.389	636.934	614.561	570.048	495.963	507.851	395.732	888.945	738.357	410.909	535.420	655.699	627.912	507.516	683.800	947.219	385.428	422.288	506.297	489.743	493.876	532.127	615.894	625.744	628.034	579.368	466.502	474.694	399.749	471.603	585.231	612.206	573.992	414.859	514.379	367.776	823.249	477.737	456.466	538.942	453.172	562.084	495.843	594.234	665.959	474.030	480.598	544.249	801.457
276.276	296.029	476.020	634.905	632.364	569.777	483.194	490.704	249.309	915.907	709.556	320.567	517.593	659.708	638.690	500.171	680.294	959.593	222.255	264.962	457.199	438.953	476.135	528.800	627.692	660.596	524.811	550.349	372.091	340.538	240.731	453.346	588.287	636.403	588.494	392.517	528.455	174.986	818.429	400.517	296.679	521.189	335.842	551.437	494.635	620.023	671.429	470.456	474.777	390.389	813.355
256.787	251.630	435.046	573.441	572.046	523.047	446.110	455.632	219.900	815.760	639.024	284.858	482.083	593.250	577.142	457.541	611.867	850.850	186.636	221.589	433.190	394.461	439.049	476.035	569.028	610.588	448.554	491.780	332.212	299.441	196.810	414.675	529.005	574.909	538.240	360.089	490.035	139.363	741.320	349.663	257.733	495.210	298.541	499.917	449.801	573.293	607.094	429.309	442.694	324.238	740.711
312.343	296.459	524.468	687.795	686.345	631.005	539.384	552.049	262.849	973.302	766.014	340.450	584.739	710.377	692.235	551.348	732.783	1013.608	219.265	259.509	528.876	472.671	530.702	570.261	683.307	738.102	527.911	587.817	397.636	356.923	228.606	499.806	633.408	689.378	648.351	434.477	593.164	160.848	890.224	414.810	306.173	604.799	357.067	600.509	540.797	693.172	728.381	516.836	537.041	378.008	891.077
364.503	277.739	578.540	733.514	733.560	699.261	606.307	628.755	273.944	1000.865	813.606	354.436	670.545	749.136	738.239	606.474	773.602	1031.030	200.927	231.809	630.936	500.982	595.425	603.162	734.499	828.534	490.388	612.206	418.250	364.629	190.282	550.558	667.755	733.927	711.418	482.035	671.467	126.327	956.908	409.528	305.381	722.995	373.648	646.863	586.162	779.199	778.386	565.016	616.406	324.885	969.243
382.322	242.892	582.943	720.154	721.451	706.972	619.404	648.392	264.068	953.853	796.265	341.273	694.831	728.930	724.770	609.782	753.390	973.488	171.745	192.674	671.467	489.438	607.479	588.266	725.625	845.618	425.046	589.637	406.116	345.620	145.278	554.170	649.561	719.593	713.985	487.756	689.443	88.949	945.373	376.532	283.435	770.473	361.294	640.076	582.804	796.077	765.440	565.463	639.098	258.202	966.390
385.293	232.477	581.426	713.273	714.899	705.763	620.032	650.630	260.202	936.955	787.991	336.180	698.095	720.183	717.842	607.850	744.526	953.693	163.164	181.338	679.172	484.086	607.895	581.576	719.916	846.273	405.676	580.913	400.995	338.957	132.605	552.579	641.707	712.455	711.377	487.016	691.058	78.558	937.968	365.990	276.264	779.567	356.322	635.321	579.211	796.906	758.461	562.969	642.194	239.232	961.196
460.350	286.658	632.374	721.989	718.962	716.516	653.007	699.378	345.390	914.823	786.252	422.715	737.641	731.902	708.805	644.612	745.466	931.457	219.900	274.600	710.466	560.877	629.922	600.317	729.117	813.933	449.976	598.908	476.488	384.539	199.708	587.550	648.025	719.008	700.916	536.763	703.824	162.925	917.823	440.412	365.253	792.646	434.920	649.222	606.154	790.979	753.848	595.031	668.786	309.137	940.859
602.718	401.556	728.049	701.821	683.045	689.974	692.117	781.962	526.797	838.265	758.807	625.606	783.423	713.723	642.983	704.480	695.330	853.460	341.014	496.214	737.834	714.433	653.485	607.545	708.024	656.429	560.592	635.225	634.081	470.949	362.500	649.768	609.045	686.555	622.920	619.080	699.885	354.709	842.389	613.632	564.899	746.793	608.416	656.534	625.172	709.976	693.578	637.493	692.579	475.369	850.910
690.332	468.549	800.572	727.653	702.103	713.350	741.089	851.719	626.588	845.330	781.945	736.246	839.634	741.723	647.881	761.463	710.081	861.047	407.899	609.838	783.853	811.376	693.181	640.498	733.834	627.242	630.996	677.879	728.557	529.424	446.008	704.669	625.018	707.567	622.483	682.823	730.541	451.148	849.364	712.220	673.096	766.207	707.408	689.854	664.298	713.075	703.442	685.358	734.915	566.042	853.633
762.854	519.487	878.046	788.934	759.894	772.982	808.667	932.456	697.033	911.292	846.744	817.511	916.363	804.569	698.318	832.418	767.498	928.324	454.196	682.160	854.013	895.238	754.997	696.767	795.581	668.339	695.077	739.205	805.552	583.055	498.995	770.825	676.239	766.221	669.770	749.332	793.141	507.473	915.612	788.910	748.997	828.959	783.823	749.964	723.786	768.065	759.240	748.441	800.510	629.800	919.237
865.015	593.287	975.482	856.957	827.294	842.032	889.557	1030.567	801.690	972.149	910.585	926.702	1013.005	880.331	753.796	916.482	831.666	997.334	523.125	787.925	939.480	1009.070	828.496	764.455	867.152	709.156	779.554	807.132	912.723	656.281	575.966	848.555	735.429	836.226	719.084	834.002	860.947	596.288	975.856	887.862	856.970	905.576	889.372	818.214	795.617	832.805	821.549	825.378	876.028	724.585	976.351
925.424	662.135	1044.834	928.491	880.337	894.810	948.412	1100.659	872.061	1065.949	1002.182	1010.207	1080.401	939.325	808.117	984.668	894.124	1079.648	593.960	857.065	1007.148	1076.873	892.029	822.544	926.738	755.643	857.695	888.316	971.132	725.399	649.183	920.465	791.332	888.110	773.174	888.343	921.061	664.659	1066.732	977.822	923.290	958.731	957.736	888.577	854.016	882.903	880.215	882.466	933.209	796.809	1069.555
1154.689	998.990	1270.390	1202.072	1079.226	1077.132	1129.011	1306.201	1184.801	1412.720	1341.094	1307.415	1324.084	1169.699	1029.064	1199.158	1140.904	1398.730	956.600	1125.802	1256.671	1304.232	1125.101	1047.706	1145.089	975.563	1188.861	1193.325	1165.444	1046.113	987.036	1166.169	1022.230	1086.446	989.245	1053.418	1097.005	1001.699	1387.238	1309.688	1161.940	1174.024	1202.235	1155.656	1067.045	1100.845	1114.567	1071.783	1095.563	1134.707	1395.810
587.538	622.073	636.654	659.310	549.130	535.980	552.920	636.519	662.188	807.514	772.220	704.305	668.542	605.191	551.835	607.574	613.462	771.521	627.549	608.133	652.477	642.172	594.181	558.729	589.890	532.615	690.855	684.089	563.691	629.099	619.690	622.135	555.686	549.508	536.218	508.966	544.434	616.013	777.988	738.300	598.039	592.112	619.704	636.283	555.992	569.735	593.150	538.014	529.014	666.467	788.352
367.130	403.616	395.837	417.122	342.397	332.528	341.849	393.120	421.800	514.220	492.553	444.737	416.452	378.803	347.674	378.336	386.699	488.433	410.642	384.730	408.661	398.196	373.327	351.816	368.699	336.705	442.496	436.320	348.320	405.554	402.558	391.523	351.154	342.297	338.399	313.958	337.198	399.269	493.550	470.008	374.567	368.755	388.087	402.905	348.427	356.676	373.159	334.529	325.856	428.320	500.657
649.612	732.744	697.932	744.471	604.929	585.408	600.327	689.842	756.347	921.867	884.013	792.717	735.267	671.063	618.735	667.797	688.432	872.137	749.667	686.650	724.282	700.753	663.121	625.860	652.507	600.624	796.428	783.068	611.461	733.115	731.407	696.225	626.231	604.335	602.925	550.448	592.905	724.356	882.528	842.447	663.863	650.948	687.763	719.532	617.770	631.947	663.418	589.861	570.712	772.676	895.889
292.028	329.399	313.750	334.671	271.941	263.166	269.872	310.113	340.010	414.418	397.401	356.360	330.534	301.671	278.147	300.203	309.479	392.063	337.007	308.678	325.595	315.018	298.101	281.351	293.330	270.006	358.028	352.022	274.878	329.566	328.799	312.983	281.518	271.674	271.040	247.450	266.536	325.629	396.734	378.716	298.435	292.629	309.179	323.460	277.714	284.087	298.234	265.168	256.559	347.351	402.740
693.967	807.852	652.049	666.059	602.233	591.577	541.901	561.422	732.208	874.648	840.231	620.820	596.225	672.890	628.040	544.744	716.173	966.451	756.604	776.735	636.416	611.794	557.741	555.732	618.201	577.717	876.664	669.882	683.326	794.514	760.751	536.612	596.182	586.944	567.176	473.634	506.867	797.666	878.399	658.678	822.940	599.301	722.330	609.842	515.094	564.841	679.420	499.496	510.639	898.767	819.717
570.651	657.752	608.799	672.171	626.099	598.337	534.768	551.748	588.991	910.606	816.587	536.929	584.053	685.111	646.979	541.865	722.565	988.683	597.694	626.925	591.202	571.053	542.400	560.804	635.201	617.693	783.092	645.564	598.243	661.129	607.448	519.634	609.305	616.598	586.741	458.201	524.581	611.652	878.998	590.920	668.068	587.058	612.437	604.434	520.562	595.422	693.499	501.073	510.178	753.577	836.571
365.521	400.921	518.046	648.827	632.014	582.283	503.107	513.486	350.396	906.397	736.215	388.035	540.408	669.315	644.254	516.052	695.598	961.222	333.215	375.293	499.013	484.230	496.709	543.416	631.194	650.084	599.905	579.014	443.812	432.777	347.990	474.232	599.393	631.593	590.708	418.561	530.087	304.884	830.416	461.065	408.339	544.272	421.652	569.270	507.197	614.702	680.934	483.714	490.519	497.106	813.905
