T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
24.109	23.351	25.489	23.471	22.525	22.468	22.567	22.882	24.009	23.513	24.146	23.760	23.184	22.680	22.708	23.409	22.961	26.341	24.000	23.009	23.335	24.116	22.836	22.861	22.748	22.414	25.452	24.012	22.823	25.674	23.260	23.254	22.713	22.510	22.448	22.463	22.196	23.401	26.489	23.935	25.648	22.801	23.032	23.516	22.724	22.889	22.739	22.724	22.148	23.380	25.967
11.628	11.195	13.364	11.529	10.345	10.318	10.357	10.518	11.785	10.995	11.278	11.510	10.874	10.224	10.747	11.309	10.682	13.846	11.133	10.424	11.385	11.495	10.277	10.541	10.495	10.207	13.070	12.020	9.731	13.301	10.651	10.714	10.397	9.670	10.270	10.315	10.127	10.816	14.275	11.853	13.503	10.539	10.081	11.580	10.683	10.677	10.414	10.584	10.076	10.082	13.614
5.266	4.999	7.163	5.348	4.160	4.117	4.136	4.150	5.560	4.717	4.923	5.168	4.630	3.988	4.573	5.092	4.467	7.574	4.747	4.148	5.200	5.187	4.030	4.305	4.289	3.968	6.809	5.829	3.299	7.049	4.426	4.397	4.215	3.345	4.060	4.098	3.913	4.556	8.056	5.667	7.299	4.301	3.619	5.398	4.516	4.471	4.204	4.368	3.864	3.610	7.366
17.214	16.943	19.066	17.276	16.108	16.056	16.069	16.128	17.493	16.666	16.859	17.142	16.572	15.939	16.509	17.014	16.407	19.472	16.679	16.105	17.139	17.124	15.982	16.246	16.239	15.906	18.728	17.754	15.263	18.958	16.390	16.339	16.165	15.302	16.003	16.035	15.859	16.507	19.963	17.606	19.207	16.251	15.577	17.329	16.461	16.410	16.147	16.296	15.803	15.550	19.274
25.837	25.438	26.642	25.571	24.072	24.649	24.512	24.432	25.910	25.574	26.724	25.210	25.284	24.581	24.653	25.335	25.085	27.275	26.811	25.001	25.511	26.044	25.124	24.594	24.331	24.962	26.878	26.282	24.826	27.143	25.216	26.091	24.581	24.518	24.659	24.560	23.979	25.487	27.445	25.804	26.573	25.219	25.221	25.594	24.484	24.737	24.718	24.601	23.897	26.061	27.284
25.931	25.624	26.722	25.757	24.247	24.846	24.702	24.598	26.091	25.726	26.845	25.359	25.449	24.749	24.837	25.514	25.274	27.352	26.928	25.109	25.741	26.114	25.299	24.765	24.490	25.195	26.932	26.513	24.890	27.290	25.350	26.229	24.764	24.620	24.884	24.723	24.220	25.655	27.533	25.982	26.651	25.415	25.294	25.806	24.650	24.932	24.904	24.779	24.123	26.149	27.394
25.987	25.917	26.755	26.045	24.485	25.158	24.995	24.851	26.355	25.930	26.950	25.490	25.658	24.930	25.113	25.770	25.583	27.392	27.073	25.188	26.126	26.139	25.501	25.026	24.685	25.611	26.912	26.900	24.891	27.502	25.450	26.372	25.061	24.694	25.265	24.955	24.630	25.915	27.578	26.258	26.677	25.732	25.310	26.144	24.881	25.223	25.191	25.046	24.524	26.227	27.523
26.760	26.744	27.376	26.877	25.353	26.012	25.892	25.703	27.209	26.782	27.806	26.216	26.525	25.770	25.945	26.657	26.423	28.018	27.887	26.051	27.017	26.842	26.315	25.849	25.557	26.512	27.557	27.791	25.715	28.186	26.224	27.265	25.869	25.549	26.171	25.791	25.603	26.751	28.207	27.081	27.287	26.599	26.136	27.026	25.688	26.098	26.037	25.925	25.430	27.068	28.163
27.218	27.050	27.156	27.184	25.798	26.353	26.523	26.307	27.614	27.397	28.714	26.643	27.144	26.457	26.237	27.223	26.815	27.921	28.623	26.879	27.339	27.217	27.115	26.256	26.089	27.002	27.665	28.093	26.740	27.994	27.023	28.029	26.159	26.410	26.663	26.254	26.310	27.337	27.945	27.447	27.010	27.115	27.072	27.385	25.924	26.497	26.432	26.528	25.999	28.150	27.990
27.593	27.322	27.075	27.458	26.165	26.649	27.014	26.781	27.967	27.877	29.392	27.035	27.739	27.053	26.501	27.671	27.147	27.923	29.185	27.593	27.624	27.536	27.758	26.596	26.581	27.399	27.804	28.364	27.521	27.932	27.665	28.612	26.421	27.056	27.062	26.632	26.853	27.951	27.835	27.761	26.891	27.733	27.769	27.695	26.150	26.832	26.765	27.001	26.450	28.944	27.940
27.476	27.174	26.517	27.191	25.977	26.395	26.969	26.743	27.918	27.968	29.561	26.924	27.854	27.162	26.216	27.574	26.951	27.487	29.274	27.817	27.343	27.406	27.923	26.412	26.609	27.265	27.492	28.061	27.877	27.392	27.830	28.643	26.255	27.210	26.912	26.477	26.843	28.092	27.236	27.599	26.303	27.876	28.034	27.438	26.000	26.693	26.556	26.945	26.378	29.306	27.428
28.453	28.365	26.082	28.058	27.306	27.242	28.348	28.038	29.120	29.720	31.490	28.008	29.537	28.857	27.087	28.831	27.921	27.267	30.800	29.873	28.228	28.165	29.753	27.400	28.123	28.349	27.703	28.803	30.235	27.018	29.656	30.313	27.427	29.019	28.019	27.504	28.401	29.825	26.728	28.765	25.745	29.623	30.146	28.289	27.142	27.976	27.489	28.257	27.616	31.504	27.073
28.768	28.636	25.842	28.154	27.810	27.502	28.283	28.229	29.364	30.666	32.302	28.348	30.123	29.622	27.302	28.748	28.189	27.462	31.279	31.013	28.293	28.706	30.370	27.724	28.740	28.088	28.086	28.473	31.817	26.535	30.592	30.567	27.737	30.076	27.890	27.920	28.109	30.652	26.425	28.978	25.554	30.197	31.391	28.141	27.496	28.326	27.753	28.284	27.589	32.784	26.769
29.015	28.845	26.051	28.293	28.116	27.720	28.365	28.502	29.531	31.087	32.585	28.631	30.358	29.954	27.520	28.816	28.389	27.773	31.533	31.480	28.392	29.096	30.594	27.984	29.053	28.269	28.460	28.520	32.401	26.597	30.989	30.755	27.988	30.541	28.046	28.279	28.018	30.995	26.630	29.165	25.788	30.407	31.881	28.266	27.786	28.541	27.971	28.383	27.857	33.348	26.923
29.064	28.888	26.108	28.312	28.192	27.763	28.417	28.563	29.564	31.208	32.663	28.695	30.418	30.046	27.563	28.789	28.430	27.865	31.605	31.615	28.400	29.213	30.650	28.041	29.133	28.303	28.563	28.508	32.586	26.591	31.101	30.823	28.041	30.681	28.071	28.367	27.935	31.092	26.668	29.200	25.843	30.459	32.027	28.279	27.851	28.589	28.015	28.368	27.918	33.535	26.946
29.051	28.830	26.073	28.231	28.167	27.706	28.369	28.524	29.498	31.228	32.641	28.659	30.378	30.037	27.505	28.700	28.370	27.896	31.576	31.650	28.308	29.230	30.605	27.997	29.114	28.238	28.604	28.396	32.671	26.523	31.114	30.805	27.994	30.720	27.995	28.354	27.818	31.090	26.644	29.134	25.836	30.411	32.073	28.192	27.815	28.537	27.959	28.293	27.880	33.620	26.908
29.069	28.825	26.091	28.203	28.195	27.702	28.373	28.538	29.484	31.301	32.671	28.676	30.390	30.081	27.500	28.642	28.362	27.958	31.601	31.737	28.268	29.300	30.613	28.006	29.147	28.225	28.678	28.336	32.809	26.487	31.179	30.840	28.000	30.813	27.972	28.394	27.792	31.140	26.651	29.121	25.861	30.416	32.172	28.158	27.832	28.539	27.955	28.273	27.893	33.760	26.902
28.965	28.673	25.974	28.028	28.075	27.550	28.230	28.404	29.322	31.226	32.555	28.545	30.255	29.978	27.348	28.461	28.208	27.898	31.478	31.677	28.081	29.222	30.474	27.867	29.033	28.064	28.628	28.129	32.799	26.328	31.097	30.727	27.858	30.758	27.802	28.287	27.618	31.043	26.537	28.960	25.764	30.274	32.124	27.976	27.702	28.392	27.804	28.141	27.760	33.751	26.773
27.483	26.943	25.681	26.433	26.347	25.900	26.431	26.656	27.602	29.123	30.248	26.971	28.180	27.898	25.783	26.740	26.513	27.596	29.454	29.332	26.392	27.892	28.228	26.246	27.150	26.266	27.765	26.510	30.342	26.046	28.899	28.640	26.197	28.613	26.042	26.535	25.815	28.904	26.425	27.269	25.634	28.094	29.781	26.372	26.084	26.652	26.154	26.424	26.032	31.267	26.482
27.152	26.563	25.945	26.164	25.923	25.575	26.022	26.264	27.232	28.407	29.491	26.660	27.571	27.239	25.507	26.387	26.159	27.722	28.850	28.478	26.090	27.565	27.553	25.924	26.628	25.867	27.613	26.292	29.310	26.391	28.146	28.020	25.855	27.841	25.691	26.091	25.460	28.191	26.804	26.929	25.949	27.435	28.902	26.120	25.747	26.249	25.830	26.042	25.649	30.217	26.780
26.991	26.385	26.025	26.025	25.728	25.413	25.827	26.075	27.059	28.107	29.172	26.504	27.310	26.959	25.364	26.215	25.989	27.765	28.592	28.123	25.939	27.421	27.261	25.763	26.397	25.680	27.540	26.167	28.900	26.499	27.831	27.748	25.686	27.522	25.518	25.886	25.282	27.894	26.924	26.763	26.052	27.156	28.540	25.985	25.582	26.064	25.668	25.858	25.464	29.800	26.870
26.503	25.810	25.866	25.509	25.127	24.857	25.217	25.470	26.498	27.371	28.402	25.952	26.625	26.250	24.834	25.641	25.426	27.591	27.913	27.297	25.400	26.925	26.520	25.203	25.747	25.090	27.169	25.657	28.018	26.377	27.071	27.028	25.119	26.756	24.940	25.267	24.688	27.169	26.819	26.205	25.938	26.448	27.706	25.464	25.018	25.485	25.111	25.265	24.867	28.907	26.724
25.972	25.122	25.848	24.926	24.399	24.222	24.501	24.772	25.819	26.362	27.353	25.333	25.718	25.295	24.245	24.978	24.763	27.441	27.013	26.155	24.787	26.300	25.549	24.571	24.926	24.382	26.753	25.124	26.709	26.435	26.025	26.114	24.467	25.698	24.280	24.518	24.024	26.162	26.911	25.554	25.971	25.491	26.545	24.899	24.373	24.776	24.477	24.574	24.176	27.584	26.737
25.730	24.815	25.802	24.659	24.075	23.932	24.177	24.454	25.517	25.933	26.906	25.048	25.328	24.887	23.974	24.677	24.464	27.358	26.626	25.672	24.506	26.028	25.129	24.282	24.566	24.066	26.555	24.871	26.170	26.417	25.582	25.714	24.170	25.251	23.978	24.184	23.717	25.737	26.906	25.260	25.949	25.083	26.055	24.635	24.078	24.462	24.187	24.261	23.863	27.038	26.701
25.431	24.451	25.695	24.335	23.695	23.586	23.797	24.080	25.159	25.449	26.403	24.707	24.882	24.423	23.646	24.319	24.109	27.215	26.184	25.132	24.170	25.699	24.652	23.935	24.150	23.693	26.296	24.561	25.575	26.339	25.083	25.257	23.817	24.747	23.620	23.794	23.354	25.255	26.840	24.909	25.866	24.619	25.508	24.315	23.728	24.091	23.841	23.892	23.492	26.436	26.606
25.150	24.181	25.705	24.114	23.407	23.321	23.500	23.791	24.883	24.992	25.886	24.473	24.480	24.007	23.418	24.049	23.835	27.096	25.702	24.623	23.928	25.362	24.220	23.678	23.810	23.375	26.139	24.348	24.938	26.284	24.639	24.802	23.552	24.233	23.342	23.476	23.077	24.813	26.842	24.666	25.883	24.190	24.938	24.098	23.480	23.802	23.579	23.609	23.171	25.725	26.548
24.981	24.007	25.659	23.965	23.217	23.143	23.299	23.588	24.714	24.741	25.601	24.299	24.252	23.769	23.256	23.867	23.659	27.042	25.444	24.329	23.766	25.185	23.958	23.497	23.596	23.181	26.009	24.189	24.612	26.216	24.388	24.523	23.370	23.947	23.153	23.271	22.876	24.577	26.795	24.502	25.851	23.953	24.619	23.940	23.306	23.624	23.398	23.418	22.963	25.330	26.478
23.942	23.223	25.534	23.517	22.384	22.336	22.432	22.733	23.910	23.242	23.817	23.655	23.014	22.440	22.691	23.396	22.825	26.281	23.685	22.702	23.371	23.908	22.580	22.736	22.566	22.357	25.388	24.043	22.413	25.635	23.009	23.042	22.582	22.184	22.309	22.374	22.166	23.148	26.505	23.841	25.691	22.655	22.663	23.558	22.611	22.745	22.608	22.660	22.136	22.934	25.935
20.594	20.091	22.311	20.414	19.220	19.220	19.286	19.352	20.729	19.999	20.373	20.311	19.831	19.167	19.615	20.240	19.605	22.903	20.233	19.411	20.270	20.556	19.226	19.412	19.395	19.166	22.088	20.920	18.771	22.318	19.572	19.760	19.271	18.727	19.183	19.237	19.041	19.798	23.247	20.740	22.456	19.485	19.079	20.462	19.536	19.589	19.327	19.512	18.996	19.352	22.626
19.436	19.031	21.242	19.368	18.171	18.155	18.201	18.212	19.639	18.856	19.157	19.186	18.723	18.066	18.577	19.159	18.526	21.762	19.005	18.271	19.220	19.383	18.114	18.345	18.325	18.062	20.959	19.864	17.538	21.197	18.484	18.579	18.224	17.538	18.108	18.156	17.963	18.673	22.160	19.689	21.384	18.383	17.841	19.416	18.506	18.518	18.252	18.432	17.919	18.014	21.509
7.171	6.863	9.066	7.214	6.015	5.981	6.009	6.026	7.441	6.606	6.834	7.036	6.506	5.858	6.432	6.970	6.339	9.514	6.670	6.024	7.063	7.102	5.895	6.171	6.148	5.850	8.724	7.700	5.206	8.970	6.288	6.291	6.070	5.242	5.926	5.968	5.777	6.441	9.966	7.531	9.205	6.174	5.518	7.262	6.368	6.340	6.069	6.245	5.735	5.570	9.286
7.215	6.932	9.111	7.284	6.093	6.046	6.060	6.120	7.489	6.635	6.818	7.142	6.550	5.910	6.509	7.018	6.396	9.518	6.646	6.058	7.136	7.108	5.942	6.235	6.216	5.893	8.745	7.763	5.198	8.991	6.352	6.297	6.150	5.250	5.987	6.023	5.839	6.480	10.003	7.603	9.251	6.224	5.528	7.333	6.454	6.401	6.131	6.296	5.793	5.491	9.308
22.270	22.019	24.153	22.353	21.183	21.129	21.137	21.158	22.567	21.735	21.910	22.188	21.639	21.008	21.585	22.083	21.481	24.560	21.734	21.166	22.217	22.197	21.043	21.319	21.310	20.978	23.810	22.829	20.321	24.044	21.463	21.393	21.242	20.362	21.075	21.104	20.930	21.580	25.050	22.684	24.298	21.322	20.629	22.404	21.538	21.485	21.218	21.366	20.876	20.597	24.358
24.145	23.902	26.033	24.230	23.065	23.007	23.008	23.036	24.444	23.613	23.769	24.070	23.513	22.887	23.463	23.951	23.360	26.441	23.596	23.040	24.099	24.076	22.915	23.197	23.189	22.856	25.691	24.704	22.197	25.926	23.349	23.256	23.128	22.236	22.954	22.977	22.809	23.464	26.931	24.566	26.184	23.201	22.497	24.280	23.421	23.364	23.096	23.237	22.755	22.457	26.239
25.656	25.295	26.466	25.426	23.908	24.504	24.364	24.286	25.760	25.417	26.574	25.069	25.153	24.448	24.503	25.177	24.947	27.106	26.660	24.821	25.372	25.873	24.995	24.449	24.167	24.838	26.699	26.143	24.647	26.996	25.073	25.914	24.444	24.339	24.524	24.405	23.840	25.346	27.267	25.662	26.396	25.080	25.038	25.448	24.327	24.583	24.572	24.449	23.769	25.901	27.130
26.931	26.878	27.449	27.009	25.495	26.144	26.075	25.897	27.352	26.972	28.047	26.372	26.695	25.939	26.071	26.823	26.575	28.122	28.119	26.271	27.135	27.024	26.533	26.008	25.714	26.674	27.695	27.904	25.998	28.258	26.447	27.462	26.011	25.783	26.325	25.953	25.783	26.936	28.266	27.231	27.351	26.762	26.393	27.152	25.807	26.232	26.184	26.107	25.608	27.367	28.251
27.122	27.018	27.413	27.149	25.682	26.296	26.324	26.136	27.525	27.215	28.388	26.555	26.920	26.217	26.207	27.051	26.744	28.128	28.402	26.583	27.282	27.186	26.841	26.181	25.930	26.876	27.768	28.043	26.378	28.232	26.755	27.756	26.144	26.109	26.528	26.145	26.058	27.150	28.217	27.391	27.296	26.960	26.743	27.311	25.923	26.404	26.354	26.346	25.836	27.766	28.230
27.235	27.080	27.299	27.212	25.792	26.370	26.495	26.297	27.621	27.380	28.652	26.662	27.116	26.426	26.264	27.201	26.835	28.055	28.608	26.819	27.350	27.271	27.074	26.276	26.069	27.000	27.763	28.105	26.680	28.128	26.986	27.972	26.200	26.358	26.653	26.260	26.256	27.309	28.088	27.472	27.164	27.084	27.016	27.391	25.962	26.498	26.445	26.508	25.987	28.088	28.132
27.406	27.198	27.242	27.331	25.959	26.501	26.723	26.516	27.774	27.603	28.973	26.826	27.382	26.692	26.379	27.408	26.983	28.040	28.870	27.144	27.476	27.413	27.364	26.428	26.265	27.181	27.816	28.223	27.040	28.081	27.275	28.246	26.313	26.664	26.836	26.431	26.511	27.584	28.017	27.611	27.088	27.361	27.346	27.529	26.057	26.650	26.594	26.727	26.195	28.467	28.090
27.724	27.459	26.415	27.347	26.285	26.567	27.296	27.057	28.213	28.399	30.033	27.178	28.273	27.580	26.364	27.867	27.152	27.460	29.661	28.324	27.507	27.614	28.381	26.620	26.974	27.520	27.562	28.212	28.471	27.308	28.283	29.037	26.531	27.666	27.166	26.713	27.211	28.525	27.110	27.879	26.175	28.313	28.561	27.620	26.263	27.003	26.757	27.259	26.675	29.883	27.352
28.710	28.643	25.793	28.292	27.636	27.504	28.659	28.345	29.432	30.257	32.146	28.231	30.056	29.374	27.305	29.091	28.212	27.155	31.253	30.530	28.502	28.388	30.338	27.653	28.545	28.553	27.712	28.804	31.066	26.759	30.229	30.729	27.682	29.604	28.203	27.675	28.775	30.374	26.393	29.031	25.434	30.173	30.850	28.348	27.372	28.307	27.754	28.562	27.888	32.328	26.827
28.926	28.783	26.041	28.263	28.004	27.639	28.271	28.393	29.501	30.942	32.509	28.529	30.302	29.848	27.441	28.752	28.326	27.769	31.484	31.304	28.380	29.005	30.532	27.884	28.945	28.209	28.389	28.527	32.203	26.650	30.854	30.632	27.893	30.382	27.992	28.124	28.001	30.894	26.617	29.113	25.788	30.362	31.705	28.233	27.671	28.480	27.892	28.311	27.748	33.161	26.938
29.057	28.874	26.107	28.309	28.162	27.745	28.392	28.534	29.561	31.165	32.644	28.666	30.407	30.018	27.544	28.794	28.417	27.880	31.595	31.563	28.404	29.188	30.637	28.014	29.105	28.293	28.556	28.517	32.527	26.629	31.063	30.794	28.017	30.636	28.062	28.324	27.959	31.066	26.680	29.188	25.859	30.452	31.975	28.276	27.819	28.578	27.997	28.371	27.891	33.479	26.968
29.060	28.855	26.108	28.267	28.176	27.726	28.382	28.533	29.533	31.224	32.659	28.668	30.404	30.048	27.525	28.719	28.395	27.929	31.604	31.635	28.350	29.245	30.629	28.009	29.124	28.265	28.615	28.442	32.651	26.578	31.113	30.813	28.008	30.714	28.024	28.350	27.846	31.102	26.674	29.160	25.871	30.442	32.059	28.227	27.822	28.564	27.979	28.309	27.889	33.603	26.948
29.014	28.776	26.055	28.165	28.130	27.648	28.312	28.472	29.445	31.224	32.615	28.612	30.342	30.018	27.446	28.597	28.314	27.930	31.554	31.649	28.236	29.243	30.562	27.944	29.084	28.178	28.627	28.308	32.716	26.480	31.105	30.773	27.940	30.732	27.926	28.317	27.744	31.078	26.620	29.073	25.835	30.373	32.084	28.118	27.766	28.492	27.902	28.206	27.829	33.669	26.879
29.015	28.742	26.051	28.107	28.129	27.615	28.286	28.457	29.401	31.268	32.615	28.599	30.325	30.033	27.412	28.520	28.277	27.977	31.548	31.707	28.166	29.285	30.539	27.924	29.088	28.136	28.685	28.218	32.825	26.427	31.141	30.778	27.916	30.796	27.873	28.328	27.687	31.099	26.612	29.030	25.844	30.348	32.154	28.054	27.755	28.464	27.869	28.193	27.813	33.779	26.856
28.795	28.443	25.822	27.761	27.896	27.317	28.005	28.194	29.083	31.125	32.385	28.344	30.059	29.832	27.113	28.210	27.973	27.851	31.306	31.593	27.796	29.140	30.263	27.652	28.865	27.819	28.579	27.807	32.813	26.101	30.982	30.556	27.639	30.692	27.536	28.120	27.342	30.911	26.375	28.714	25.644	30.067	32.062	27.695	27.501	28.176	27.572	27.934	27.550	33.769	26.590
27.282	26.705	26.005	26.287	26.071	25.704	26.161	26.400	27.375	28.607	29.693	26.786	27.752	27.429	25.628	26.520	26.295	27.823	29.032	28.694	26.217	27.715	27.737	26.051	26.792	26.010	27.741	26.400	29.568	26.436	28.350	28.193	25.986	28.050	25.821	26.239	25.587	28.394	26.843	27.062	26.007	27.625	29.124	26.237	25.878	26.397	25.958	26.178	25.784	30.477	26.832
27.106	26.514	26.072	26.138	25.863	25.531	25.955	26.199	27.190	28.294	29.361	26.618	27.478	27.136	25.474	26.336	26.114	27.853	28.761	28.325	26.055	27.558	27.433	25.878	26.548	25.811	27.653	26.266	29.141	26.532	28.022	27.908	25.806	27.716	25.637	26.022	25.397	28.084	26.952	26.885	26.097	27.333	28.748	26.091	25.701	26.200	25.786	25.982	25.587	30.043	26.910
25.765	24.870	25.775	24.701	24.133	23.977	24.229	24.502	25.574	26.036	27.010	25.088	25.416	24.981	24.012	24.725	24.516	27.367	26.712	25.785	24.551	26.083	25.217	24.323	24.637	24.123	26.581	24.899	26.316	26.379	25.688	25.789	24.216	25.355	24.024	24.244	23.759	25.843	26.862	25.309	25.919	25.179	26.170	24.670	24.124	24.522	24.230	24.311	23.912	27.183	26.670
25.620	24.685	25.754	24.540	23.932	23.793	24.019	24.289	25.400	25.792	26.745	24.900	25.191	24.745	23.840	24.533	24.334	27.373	26.487	25.493	24.379	25.941	24.956	24.133	24.417	23.930	26.474	24.730	26.018	26.371	25.433	25.528	24.026	25.091	23.828	24.033	23.548	25.610	26.859	25.130	25.923	24.948	25.873	24.499	23.936	24.338	24.043	24.109	23.706	26.877	26.653
25.163	24.170	25.681	24.102	23.393	23.310	23.485	23.772	24.879	25.005	25.908	24.450	24.487	24.012	23.401	24.035	23.828	27.124	25.735	24.627	23.916	25.393	24.218	23.661	23.801	23.376	26.118	24.330	24.976	26.289	24.642	24.807	23.537	24.253	23.329	23.467	23.056	24.827	26.832	24.650	25.869	24.202	24.958	24.079	23.461	23.797	23.565	23.594	23.167	25.764	26.549
24.538	23.647	25.646	23.669	22.834	22.774	22.896	23.193	24.339	24.111	24.862	23.986	23.697	23.201	22.947	23.499	23.282	26.815	24.725	23.638	23.437	24.661	23.363	23.142	23.137	22.730	25.797	24.002	23.717	26.042	23.797	23.861	23.006	23.214	22.766	22.836	22.491	23.977	26.726	24.184	25.833	23.360	23.807	23.646	22.976	23.230	23.034	23.036	22.499	24.398	26.316
23.437	22.926	25.277	23.276	22.040	22.049	22.110	22.187	23.584	22.807	23.150	23.158	22.642	21.969	22.461	23.089	22.440	25.897	23.038	22.172	23.118	23.413	21.994	22.241	22.200	22.000	25.010	23.784	21.565	25.279	22.359	22.527	22.094	21.495	22.004	22.059	21.852	22.615	26.212	23.588	25.429	22.294	21.865	23.315	22.369	22.427	22.146	22.354	21.831	22.128	25.586
19.115	18.667	20.924	19.008	17.798	17.792	17.845	17.905	19.295	18.519	18.840	18.883	18.372	17.709	18.208	18.809	18.170	21.482	18.702	17.917	18.857	19.073	17.751	17.983	17.956	17.717	20.652	19.508	17.220	20.898	18.117	18.244	17.852	17.207	17.747	17.797	17.600	18.331	21.849	19.326	21.069	18.029	17.542	19.053	18.130	18.160	17.889	18.080	17.563	17.747	21.209
14.217	13.850	16.095	14.204	12.993	12.969	13.003	13.091	14.446	13.619	13.867	14.093	13.506	12.851	13.413	13.971	13.333	16.580	13.717	13.021	14.049	14.141	12.883	13.159	13.130	12.855	15.764	14.695	12.249	16.017	13.272	13.308	13.048	12.261	12.915	12.960	12.765	13.449	17.001	14.518	16.237	13.169	12.599	14.249	13.342	13.332	13.057	13.243	12.729	12.652	16.331
7.835	7.583	9.817	7.951	6.739	6.697	6.713	6.706	8.149	7.270	7.446	7.747	7.191	6.545	7.169	7.685	7.048	10.229	7.283	6.677	7.793	7.761	6.567	6.887	6.854	6.544	9.428	8.432	5.805	9.687	6.979	6.923	6.796	5.867	6.634	6.674	6.481	7.119	10.705	8.261	9.955	6.861	6.120	7.997	7.106	7.054	6.776	6.958	6.446	6.109	10.006
10.909	10.577	12.766	10.928	9.736	9.687	9.695	9.810	11.131	10.272	10.436	10.833	10.184	9.547	10.153	10.655	10.038	13.174	10.294	9.687	10.782	10.749	9.571	9.876	9.855	9.533	12.395	11.406	8.825	12.644	9.994	9.919	9.796	8.878	9.628	9.660	9.478	10.122	13.658	11.249	12.910	9.863	9.202	10.976	10.099	10.044	9.770	9.934	9.435	9.106	12.961
24.319	24.084	26.153	24.382	23.251	23.179	23.165	23.220	24.608	23.808	23.937	24.253	23.690	23.081	23.626	24.089	23.535	26.562	23.763	23.243	24.274	24.257	23.108	23.370	23.378	23.032	25.841	24.853	22.420	26.064	23.566	23.434	23.320	22.445	23.134	23.142	22.994	23.665	27.060	24.739	26.316	23.396	22.706	24.435	23.601	23.538	23.276	23.386	22.929	22.645	26.371
25.268	24.854	26.097	24.983	23.456	24.050	23.914	23.859	25.330	24.996	26.177	24.652	24.730	24.020	24.057	24.728	24.506	26.747	26.278	24.415	24.892	25.519	24.564	24.019	23.734	24.368	26.352	25.661	24.289	26.588	24.669	25.487	24.011	23.943	24.051	23.975	23.346	24.923	26.888	25.229	26.027	24.633	24.668	24.978	23.890	24.123	24.128	24.006	23.301	25.539	26.753
25.752	25.428	26.567	25.556	24.018	24.634	24.492	24.415	25.924	25.536	26.726	25.216	25.310	24.604	24.628	25.295	25.084	27.214	26.784	24.958	25.509	25.980	25.154	24.579	24.312	24.989	26.797	26.279	24.744	27.125	25.219	26.012	24.582	24.435	24.664	24.527	23.976	25.498	27.365	25.794	26.494	25.216	25.146	25.576	24.444	24.704	24.702	24.574	23.917	26.018	27.253
26.449	26.413	27.096	26.540	24.990	25.665	25.549	25.391	26.859	26.457	27.488	25.934	26.179	25.440	25.602	26.301	26.099	27.758	27.608	25.718	26.647	26.582	26.031	25.533	25.194	26.173	27.298	27.417	25.441	27.894	25.951	26.906	25.558	25.231	25.817	25.464	25.227	26.444	27.913	26.761	27.007	26.265	25.839	26.659	25.349	25.734	25.701	25.588	25.098	26.807	27.898
27.028	26.938	27.447	27.067	25.564	26.203	26.185	26.017	27.421	27.088	28.216	26.471	26.791	26.080	26.124	26.916	26.654	28.151	28.278	26.418	27.181	27.131	26.695	26.092	25.798	26.762	27.758	27.943	26.208	28.256	26.614	27.587	26.078	25.945	26.407	26.042	25.890	27.046	28.251	27.307	27.340	26.850	26.577	27.205	25.852	26.293	26.257	26.215	25.713	27.594	28.264
27.217	27.074	27.408	27.204	25.749	26.352	26.430	26.252	27.592	27.328	28.553	26.653	27.058	26.365	26.256	27.142	26.819	28.154	28.557	26.729	27.324	27.290	27.003	26.261	26.012	26.961	27.827	28.080	26.585	28.227	26.920	27.878	26.207	26.269	26.607	26.230	26.164	27.257	28.197	27.462	27.283	27.045	26.923	27.360	25.964	26.463	26.423	26.451	25.939	27.990	28.240
27.404	27.208	27.366	27.339	25.933	26.498	26.675	26.486	27.761	27.567	28.890	26.851	27.360	26.667	26.386	27.365	26.982	28.155	28.834	27.089	27.467	27.447	27.329	26.428	26.246	27.159	27.895	28.215	26.960	28.196	27.244	28.168	26.334	26.591	26.806	26.417	26.437	27.561	28.142	27.616	27.223	27.335	27.269	27.514	26.075	26.631	26.587	26.687	26.163	28.385	28.213
27.559	27.310	27.291	27.441	26.084	26.612	26.888	26.689	27.907	27.774	29.195	26.988	27.600	26.908	26.484	27.557	27.113	28.123	29.080	27.388	27.577	27.572	27.594	26.563	26.455	27.324	27.930	28.318	27.305	28.132	27.508	28.427	26.429	26.883	26.972	26.571	26.678	27.810	28.053	27.738	27.129	27.587	27.583	27.636	26.153	26.767	26.719	26.890	26.355	28.749	28.153
27.443	27.140	26.943	27.273	25.964	26.455	26.829	26.620	27.817	27.710	29.230	26.875	27.591	26.900	26.310	27.478	26.973	27.819	29.055	27.438	27.415	27.425	27.610	26.426	26.414	27.218	27.692	28.149	27.385	27.796	27.522	28.414	26.253	26.903	26.867	26.454	26.649	27.810	27.692	27.588	26.764	27.589	27.628	27.486	25.960	26.632	26.580	26.822	26.276	28.842	27.821
