T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
815.452	986.550	869.904	980.745	976.377	953.668	918.206	898.977	938.869	934.615	776.817	916.697	942.818	961.181	967.362	914.253	947.858	947.309	773.541	897.806	1018.274	802.553	919.971	908.961	973.193	991.199	836.882	1009.409	791.713	1012.168	955.176	831.065	959.806	818.776	959.241	909.265	961.651	978.941	950.625	956.406	947.093	995.810	793.580	967.949	961.993	972.847	919.339	902.270	968.703	751.646	943.856
834.912	1014.508	877.394	1006.188	998.039	973.416	941.509	922.965	964.971	962.991	806.369	944.552	968.491	984.780	989.231	938.591	971.083	937.071	802.212	924.123	1042.417	816.924	942.877	932.019	996.403	1012.562	848.120	1034.321	814.997	1009.674	984.297	856.271	983.407	838.765	978.496	932.626	982.154	1008.692	948.771	985.945	943.085	1024.089	820.653	991.296	985.587	994.260	940.033	925.460	990.059	777.757	937.697
892.657	1089.187	911.196	1075.838	1060.151	1031.705	1006.909	989.731	1035.959	1038.519	884.271	1019.038	1038.622	1050.766	1051.749	1006.064	1036.315	935.417	878.357	995.549	1109.479	864.481	1007.478	996.917	1061.609	1074.074	889.403	1102.923	880.366	1023.509	1061.298	925.500	1049.377	897.570	1035.797	998.133	1041.952	1086.950	963.882	1063.775	953.893	1099.423	893.600	1056.772	1051.550	1055.876	1000.213	990.636	1051.561	848.794	944.195
915.915	1120.916	922.512	1105.058	1085.600	1055.245	1033.996	1017.501	1065.838	1070.667	917.595	1050.666	1068.072	1078.147	1077.404	1034.184	1063.324	929.046	910.802	1025.643	1137.403	882.661	1034.169	1023.760	1088.601	1099.226	904.457	1131.614	907.435	1024.865	1094.188	954.488	1076.760	921.353	1058.846	1025.276	1066.245	1120.468	965.876	1097.082	953.738	1131.474	924.451	1083.902	1078.926	1081.076	1024.698	1017.610	1076.705	878.685	941.895
953.464	1151.810	948.542	1134.043	1116.137	1085.132	1067.311	1050.741	1099.229	1104.914	957.778	1083.767	1101.517	1110.444	1106.345	1069.113	1093.780	938.950	952.110	1061.688	1167.370	912.979	1066.547	1054.135	1120.129	1129.388	930.299	1162.597	943.072	1042.770	1125.153	995.698	1104.734	960.012	1088.407	1057.104	1096.665	1151.180	983.714	1126.890	970.023	1165.412	963.511	1114.386	1108.139	1111.789	1055.580	1051.620	1107.220	920.049	955.185
992.999	1205.490	910.574	1173.770	1138.026	1097.184	1105.996	1096.699	1154.684	1175.747	1062.265	1151.329	1153.633	1146.897	1127.625	1116.297	1127.843	787.278	1048.437	1126.745	1191.911	927.477	1103.302	1091.957	1151.785	1144.842	921.921	1194.989	1009.997	924.811	1192.911	1062.205	1135.444	1002.029	1096.093	1098.234	1110.165	1220.507	879.003	1194.583	853.721	1220.048	1051.181	1143.763	1139.597	1132.823	1079.431	1092.982	1122.633	1010.344	825.311
1407.078	1457.932	1236.578	1419.753	1405.785	1356.921	1408.856	1418.013	1479.488	1518.526	1545.807	1485.097	1472.239	1439.684	1375.683	1439.516	1406.731	994.375	1502.384	1495.565	1394.099	1348.633	1407.398	1390.911	1428.866	1375.225	1306.414	1419.028	1471.760	1097.780	1486.820	1460.346	1375.967	1422.231	1339.663	1414.363	1353.319	1510.414	1100.462	1470.406	1079.620	1470.150	1511.348	1392.454	1394.062	1402.495	1373.858	1414.437	1348.653	1516.812	1022.351
552.398	528.538	474.339	514.930	515.238	496.542	525.383	534.041	556.065	573.818	619.812	560.872	551.401	533.291	500.216	540.765	518.320	365.593	595.034	572.127	493.494	537.837	525.747	519.380	525.372	493.122	515.187	507.395	589.543	385.961	549.863	565.010	498.059	559.311	485.627	531.754	490.872	556.514	401.601	540.167	396.598	529.915	600.439	506.022	508.926	514.889	511.704	532.191	484.146	615.098	370.032
362.551	342.196	310.180	333.376	334.249	322.119	341.849	347.968	362.074	373.928	407.694	365.437	358.887	346.535	324.083	352.271	336.560	237.363	390.929	373.674	318.324	353.598	342.133	337.927	340.989	318.929	338.057	327.851	387.737	249.047	357.097	370.028	322.452	367.145	314.640	346.340	317.996	361.172	260.620	350.380	257.592	342.938	407.487	327.814	329.856	334.106	332.883	346.775	313.147	405.405	239.809
995.436	946.550	857.919	921.558	923.039	889.406	942.745	960.539	1000.327	1031.943	1120.179	1009.254	990.021	956.066	895.249	971.615	929.081	668.333	1071.870	1028.585	880.270	974.040	943.965	932.818	941.191	879.110	934.919	904.452	1064.692	692.583	985.509	1016.596	890.814	1007.393	867.165	956.925	877.353	997.503	727.087	967.902	719.179	945.891	1080.875	905.220	912.903	923.039	918.578	956.944	863.987	1111.729	670.538
1093.428	1026.525	1119.333	1044.663	1055.698	1062.750	1068.998	1062.068	1067.698	1024.336	1110.880	1049.564	1061.280	1046.954	1051.847	1078.050	1042.734	1158.001	1096.909	1039.803	1072.755	1071.865	1106.326	1048.908	1058.822	1060.796	1092.786	1080.674	1050.665	1123.974	979.474	1123.677	1025.917	1086.677	1072.408	1050.087	1098.496	987.408	1137.840	1027.060	1134.775	1048.213	1034.246	1073.631	1036.455	1068.717	1061.028	1073.301	1070.389	1055.715	1122.581
815.073	785.326	876.047	810.412	802.228	812.698	809.578	799.580	815.066	746.897	813.609	786.032	799.610	783.776	807.917	820.085	791.010	982.757	802.090	754.006	850.809	769.824	854.807	788.555	806.056	823.423	816.378	859.613	717.173	950.004	712.632	838.059	783.183	784.513	835.599	779.798	858.545	720.130	966.400	784.994	938.434	806.651	714.478	843.467	787.622	824.423	804.838	808.398	831.514	714.144	950.551
619.612	642.070	731.753	677.252	643.847	657.341	641.299	627.700	657.089	557.638	590.461	614.237	629.392	612.589	661.866	653.223	633.641	934.897	580.450	552.667	732.221	545.068	695.226	619.919	648.287	685.035	627.117	743.008	446.802	903.427	536.874	627.228	638.512	557.653	698.103	597.044	715.218	543.375	921.646	641.856	860.783	662.370	465.444	714.617	635.572	677.693	641.091	632.689	690.584	433.457	907.205
503.709	539.392	628.252	580.430	535.415	551.835	531.911	515.453	550.227	435.436	470.433	501.743	518.664	498.646	560.010	544.049	527.880	854.987	461.286	429.293	641.536	414.943	592.850	511.634	540.649	589.113	507.729	653.563	303.745	831.344	422.106	508.493	539.293	427.438	603.152	480.541	618.930	428.186	848.777	542.453	774.333	563.114	332.452	620.800	529.453	574.348	533.049	519.715	593.099	286.294	835.156
504.848	546.615	629.812	585.996	543.797	558.673	536.638	519.735	554.489	444.419	467.915	506.636	524.754	507.395	566.724	547.633	534.661	855.122	459.374	436.966	646.526	420.985	594.640	516.992	548.146	595.851	512.107	657.210	311.968	834.267	433.001	508.391	546.238	432.189	607.973	487.269	622.595	439.857	847.196	547.363	776.605	569.472	338.540	624.160	536.932	580.714	538.579	524.112	598.362	292.268	835.130
584.335	649.556	706.947	678.829	655.630	661.772	631.140	613.272	645.839	563.731	530.490	602.745	626.121	623.076	667.489	636.684	636.826	917.906	524.198	550.644	734.620	528.971	672.013	613.377	655.317	693.796	608.037	738.268	434.921	905.954	557.331	582.767	645.976	535.216	696.624	594.017	706.616	567.882	897.966	637.079	851.556	666.789	446.905	705.744	643.184	681.041	636.202	618.618	690.530	406.380	892.501
611.047	718.262	726.972	732.337	737.176	730.017	683.484	661.821	692.067	654.326	531.710	656.294	690.294	709.575	733.108	678.829	704.771	906.510	530.426	633.054	781.227	601.479	698.712	671.390	729.258	759.234	659.621	773.040	534.849	920.521	662.693	602.120	713.681	597.593	745.626	665.367	746.987	680.038	872.853	686.498	864.788	729.441	525.467	740.132	715.743	743.578	694.582	669.077	743.642	488.499	880.521
784.807	936.362	856.073	934.643	939.900	920.336	879.404	858.536	894.495	885.144	727.471	868.040	899.336	921.572	928.977	874.115	906.870	959.829	726.014	853.681	976.004	777.705	881.316	868.394	933.959	953.688	815.282	965.548	753.258	1012.596	901.618	791.828	916.185	789.118	925.647	869.710	927.031	923.981	949.553	901.160	950.868	946.466	747.970	927.194	920.544	936.939	884.117	864.100	932.365	710.129	948.071
831.392	1003.617	877.011	996.224	991.383	967.627	934.641	915.568	956.368	952.949	797.470	934.552	960.178	977.468	981.680	931.604	962.998	941.961	794.093	916.092	1033.838	813.881	935.880	924.051	989.066	1005.514	845.265	1025.432	808.670	1012.257	972.363	850.734	974.035	835.759	972.565	925.244	976.059	996.271	950.871	973.266	946.416	1014.029	812.718	983.289	977.125	987.815	933.836	918.919	983.443	771.534	940.612
857.279	1037.631	890.531	1027.638	1018.985	993.317	964.043	945.670	988.572	987.541	833.546	968.545	991.954	1007.096	1009.474	962.118	992.268	937.128	829.379	948.681	1063.938	834.420	964.858	953.141	1018.272	1032.918	862.536	1056.392	838.226	1015.570	1007.630	882.439	1003.621	862.102	997.836	954.628	1002.531	1032.158	954.835	1008.922	948.052	1048.504	846.319	1012.644	1006.635	1015.178	960.556	948.234	1010.777	804.194	940.156
887.991	1076.478	908.937	1063.896	1051.427	1023.852	998.274	980.601	1025.599	1026.955	874.421	1007.363	1028.555	1041.555	1042.115	997.455	1026.380	937.264	869.464	986.088	1098.878	859.818	998.668	987.071	1052.312	1065.167	884.688	1092.188	872.606	1023.814	1047.731	918.945	1038.057	893.262	1027.957	988.845	1033.846	1072.878	963.731	1049.414	954.624	1087.801	884.731	1046.840	1040.987	1047.380	992.118	982.376	1042.952	841.656	944.656
918.338	1114.981	926.944	1099.803	1083.509	1054.022	1032.150	1015.178	1062.279	1066.027	914.959	1045.838	1064.807	1075.660	1074.395	1032.440	1060.135	936.953	909.210	1023.148	1133.463	884.838	1032.122	1020.646	1085.997	1097.056	906.452	1127.633	906.630	1031.634	1087.493	955.101	1072.139	924.058	1057.711	1022.707	1064.797	1113.261	972.203	1089.568	960.767	1126.756	922.797	1080.679	1074.984	1079.222	1023.318	1016.162	1074.765	878.771	948.721
983.060	1183.945	955.164	1161.720	1140.768	1107.253	1096.438	1080.610	1131.408	1140.669	1000.502	1117.771	1133.288	1138.828	1129.963	1100.875	1120.492	912.057	995.132	1096.809	1194.309	930.698	1094.444	1080.548	1147.387	1153.882	940.796	1191.507	974.659	1031.798	1158.988	1034.428	1129.765	990.658	1110.099	1084.865	1120.102	1185.455	973.431	1160.190	955.517	1200.743	1002.794	1141.084	1133.753	1136.326	1079.818	1081.254	1131.675	960.085	936.465
1141.191	1316.989	1027.535	1281.070	1250.305	1206.062	1227.492	1221.822	1282.359	1309.294	1228.922	1280.622	1280.127	1266.501	1233.936	1244.175	1242.786	860.719	1209.862	1266.275	1290.857	1068.917	1224.190	1209.710	1267.439	1249.938	1051.514	1300.171	1166.305	1003.188	1313.705	1211.366	1240.055	1151.940	1201.878	1220.850	1216.137	1341.191	966.131	1310.252	938.936	1334.719	1212.318	1252.022	1247.426	1245.464	1196.458	1218.801	1225.338	1181.871	901.860
1539.957	1544.767	1344.938	1504.339	1497.144	1446.835	1509.916	1523.250	1584.513	1628.094	1693.469	1591.934	1576.244	1537.409	1461.760	1546.052	1501.255	1069.090	1644.933	1613.287	1468.473	1480.690	1508.266	1489.984	1522.589	1458.802	1427.777	1499.277	1613.823	1167.636	1583.840	1589.490	1460.236	1556.388	1426.267	1517.856	1438.949	1606.266	1181.475	1562.155	1161.145	1558.383	1654.624	1478.611	1480.855	1494.189	1472.655	1520.435	1430.337	1671.993	1096.465
1224.399	1171.312	1049.834	1140.282	1141.541	1100.289	1163.734	1182.060	1230.447	1269.744	1370.773	1240.465	1220.779	1181.237	1108.114	1197.923	1148.458	806.039	1318.426	1266.596	1094.270	1189.117	1164.027	1149.515	1163.978	1094.808	1138.072	1125.134	1303.752	856.623	1217.599	1253.449	1103.705	1239.471	1077.052	1176.836	1087.837	1232.661	888.915	1195.631	877.093	1176.406	1329.754	1120.832	1126.483	1140.450	1133.273	1178.642	1073.713	1361.171	818.088
386.787	364.925	330.437	355.246	356.377	343.495	364.392	370.657	385.565	398.196	433.995	388.955	382.378	369.384	345.484	375.542	358.876	251.898	416.908	398.130	339.627	376.335	364.538	359.936	363.556	340.739	359.486	349.814	412.761	266.012	380.535	395.074	343.863	391.610	335.809	368.882	339.111	384.985	277.632	373.207	274.194	366.347	420.600	349.396	351.343	356.120	354.797	369.600	334.178	431.842	255.170
425.064	399.185	363.514	388.491	390.020	375.897	399.228	406.571	422.915	436.752	477.668	426.718	419.058	404.466	377.867	411.738	392.898	278.114	458.154	436.777	370.680	414.554	399.501	394.498	397.901	371.977	396.227	381.789	454.173	291.105	416.584	433.744	375.951	430.287	366.941	404.697	370.681	421.431	305.217	408.449	301.693	400.158	462.102	382.054	384.653	389.861	388.781	405.370	364.961	475.448	280.581
1640.301	1562.285	1428.850	1521.918	1525.366	1473.301	1556.032	1584.261	1645.930	1694.279	1832.485	1659.001	1629.081	1576.249	1481.582	1601.787	1535.026	1138.515	1757.607	1688.892	1457.919	1607.514	1557.846	1540.352	1553.302	1456.820	1547.924	1494.337	1745.786	1172.240	1621.230	1673.595	1474.781	1658.048	1437.768	1579.120	1453.273	1640.562	1227.792	1593.491	1215.581	1560.914	1770.035	1496.360	1509.532	1525.470	1518.873	1579.306	1432.618	1819.786	1139.304
1052.576	978.292	1066.938	992.362	1008.184	1015.236	1022.688	1016.795	1017.339	983.185	1072.469	1003.462	1014.380	1002.044	1002.318	1030.753	996.502	1085.074	1062.260	1001.092	1016.755	1038.929	1056.310	1003.931	1010.587	1009.644	1051.293	1023.826	1029.500	1051.369	940.463	1086.484	978.003	1053.347	1020.060	1009.148	1045.527	947.940	1064.562	977.187	1068.665	998.394	1006.178	1018.799	988.948	1017.664	1015.083	1028.604	1018.743	1034.209	1049.134
1099.239	1022.048	1114.609	1037.450	1053.952	1060.511	1069.354	1063.305	1065.813	1029.013	1121.908	1050.377	1061.822	1047.930	1047.312	1078.341	1040.742	1134.191	1108.120	1046.590	1062.996	1083.603	1104.736	1048.818	1056.942	1054.426	1097.341	1070.160	1072.084	1098.590	981.114	1133.839	1020.751	1099.315	1065.686	1053.737	1093.316	989.392	1112.854	1021.527	1116.683	1043.368	1049.937	1065.618	1033.377	1064.624	1060.454	1075.374	1064.829	1079.154	1096.564
1085.448	1015.407	1107.731	1032.377	1045.057	1052.216	1059.245	1052.564	1057.086	1015.445	1104.533	1039.582	1051.358	1037.119	1040.346	1068.437	1032.175	1140.444	1091.042	1031.491	1060.151	1065.266	1096.182	1038.700	1048.181	1048.797	1083.987	1067.608	1047.465	1105.481	969.678	1118.172	1014.119	1080.779	1060.220	1041.414	1087.104	977.822	1119.976	1015.052	1118.920	1036.822	1028.451	1061.295	1025.396	1057.491	1050.977	1064.137	1058.810	1052.999	1103.835
768.329	750.049	840.283	776.832	763.522	774.670	768.754	758.111	776.380	701.744	760.578	744.344	758.261	742.427	771.627	779.704	752.444	968.143	749.666	705.995	820.569	716.890	815.649	747.317	767.462	788.534	771.088	829.575	654.666	934.714	670.129	788.708	746.930	731.398	800.783	736.136	822.680	677.500	951.991	749.052	917.163	770.725	655.641	810.821	750.239	788.198	764.983	766.132	796.271	649.396	935.991
534.011	566.513	655.693	605.811	564.192	579.623	560.705	545.161	578.447	468.238	501.390	531.590	547.909	529.012	586.809	572.785	555.715	876.869	491.920	462.169	665.095	449.509	619.376	540.070	569.155	614.017	539.513	676.772	341.516	850.546	452.655	539.193	565.210	461.914	627.749	511.432	643.786	458.841	868.239	568.494	797.678	589.012	367.387	645.210	557.593	601.637	561.498	549.557	618.461	325.243	854.448
475.014	514.374	601.153	553.982	511.184	526.344	505.449	489.336	523.862	412.571	438.665	475.976	492.990	474.971	534.297	517.190	502.222	829.894	429.600	405.038	614.405	389.696	563.871	485.054	515.866	562.319	482.096	625.720	283.855	805.074	401.288	478.488	512.966	401.480	575.384	455.617	590.495	405.450	821.071	515.510	749.082	536.584	305.637	592.959	504.771	548.897	506.953	493.476	565.939	260.568	808.005
626.171	699.694	747.465	725.316	709.720	712.618	678.694	660.281	692.048	619.856	565.795	650.396	676.118	678.481	717.251	682.175	686.904	952.676	560.318	605.012	779.731	581.011	713.229	661.345	707.598	742.514	655.280	780.594	492.880	944.192	615.045	622.956	694.947	586.161	741.941	646.028	750.487	626.940	928.179	681.844	891.132	715.068	499.108	748.350	694.910	730.882	684.830	666.164	737.338	460.987	924.918
644.602	758.075	758.778	769.401	780.963	771.235	721.858	699.430	729.097	698.648	559.763	694.033	730.511	754.222	773.211	715.449	744.857	932.858	559.156	676.451	817.724	642.698	732.112	709.811	771.492	798.661	696.520	807.060	581.407	950.277	708.164	634.723	752.737	638.851	782.343	707.167	782.869	726.578	895.625	721.464	895.547	768.177	567.041	774.447	757.252	783.977	733.742	707.367	781.744	532.152	904.818
827.475	992.661	876.539	986.266	984.781	961.882	927.683	908.067	947.677	942.702	788.100	924.422	951.774	970.133	974.184	924.461	954.856	947.267	785.415	907.815	1025.290	810.644	928.815	916.039	981.733	998.408	842.316	1016.487	802.091	1014.906	960.269	844.759	964.645	832.443	966.597	917.840	969.987	983.700	953.024	960.449	949.972	1003.784	804.294	975.263	968.732	981.415	927.604	912.267	976.841	764.820	943.659
854.498	1027.483	890.891	1018.418	1013.073	988.271	957.916	939.015	980.711	978.240	825.385	959.287	984.383	1000.527	1002.667	955.872	984.926	942.767	821.997	941.391	1056.103	832.118	958.604	945.915	1011.678	1026.612	860.423	1048.246	832.639	1018.897	996.438	877.640	994.992	859.836	992.648	947.989	997.180	1020.479	957.680	996.985	952.129	1039.185	839.123	1005.380	998.917	1009.477	955.102	942.434	1004.904	798.709	943.817
880.166	1060.970	903.854	1049.229	1040.013	1013.302	986.802	968.619	1012.406	1012.445	861.342	992.818	1015.651	1029.575	1029.799	985.940	1013.649	936.826	857.251	973.630	1085.570	852.221	987.044	974.444	1040.276	1053.464	877.150	1078.661	861.841	1021.470	1031.276	909.182	1023.992	885.875	1017.340	976.790	1023.018	1055.929	960.919	1032.191	952.864	1073.253	872.617	1034.150	1027.756	1036.185	981.245	971.255	1031.614	831.261	942.547
916.796	1105.382	927.743	1090.959	1077.885	1049.265	1026.629	1009.162	1055.039	1057.588	908.261	1037.284	1057.859	1069.560	1067.855	1026.954	1053.301	941.762	903.471	1016.817	1125.963	883.262	1026.422	1013.900	1079.807	1091.245	904.799	1120.005	901.993	1034.946	1077.037	951.695	1063.910	922.881	1052.962	1016.527	1059.789	1102.300	975.059	1078.315	964.497	1118.258	917.070	1073.849	1067.518	1073.827	1018.322	1011.019	1069.256	874.784	952.162
984.428	1193.598	933.927	1166.728	1140.428	1104.010	1100.180	1085.429	1139.233	1152.773	1017.724	1128.323	1140.518	1142.292	1129.465	1107.006	1123.115	857.288	1011.963	1106.713	1197.550	921.320	1097.217	1082.816	1149.892	1153.720	924.963	1196.709	980.081	992.777	1170.958	1045.423	1131.971	992.544	1106.578	1087.842	1118.254	1198.208	935.401	1172.303	912.823	1212.493	1016.216	1143.638	1135.746	1135.730	1078.744	1085.169	1131.142	972.773	890.402
1237.680	1374.900	1102.645	1336.973	1311.791	1266.350	1297.453	1295.235	1355.593	1386.422	1337.895	1355.363	1352.454	1333.487	1290.969	1318.838	1306.894	906.442	1314.736	1350.233	1338.624	1163.728	1293.894	1277.626	1331.023	1305.009	1137.123	1352.897	1269.764	1045.960	1379.988	1305.254	1295.472	1249.499	1259.497	1292.493	1273.156	1406.391	1018.153	1372.196	990.934	1394.154	1317.368	1309.548	1305.163	1307.345	1264.186	1292.872	1279.090	1297.011	947.753
1686.583	1644.114	1466.736	1601.366	1601.231	1549.449	1623.732	1641.300	1702.308	1750.495	1854.928	1711.533	1693.083	1647.905	1560.430	1665.430	1608.615	1156.787	1801.275	1744.116	1554.914	1626.767	1621.892	1601.895	1629.032	1555.056	1562.939	1591.733	1770.023	1250.204	1693.645	1732.077	1557.145	1704.304	1525.510	1634.282	1536.989	1714.966	1275.329	1666.458	1255.720	1659.151	1811.907	1577.100	1580.110	1598.525	1584.331	1639.318	1524.376	1841.328	1183.359
1831.268	1762.812	1603.550	1721.575	1723.836	1670.709	1752.147	1774.726	1836.802	1887.554	2000.000	1848.945	1825.132	1774.767	1680.467	1796.472	1732.852	1284.763	1952.292	1884.144	1664.106	1781.665	1751.871	1732.554	1752.834	1666.332	1714.629	1704.055	1929.979	1357.293	1821.340	1870.371	1675.231	1850.443	1641.893	1767.730	1654.851	1841.222	1395.968	1792.387	1379.658	1772.015	1966.042	1696.819	1703.079	1722.047	1712.515	1771.153	1637.605	2000.000	1303.255
669.340	631.420	571.016	614.214	616.472	594.277	630.182	640.566	666.141	687.970	749.424	671.670	660.980	638.810	597.552	649.528	620.840	433.657	721.212	688.169	587.978	649.667	630.165	621.990	628.881	590.618	620.069	605.635	712.716	460.953	657.915	684.261	594.947	677.555	581.481	637.415	586.754	665.785	479.805	644.983	473.468	634.957	727.257	604.244	607.198	615.860	613.505	639.097	578.632	746.142	440.485
428.733	399.008	364.497	388.122	390.356	376.297	400.193	407.353	423.334	437.544	481.059	427.115	419.889	405.156	377.881	412.954	393.491	274.932	462.394	438.663	370.140	416.912	400.243	395.000	398.397	372.859	397.190	381.917	457.517	290.382	417.041	437.317	375.975	434.061	367.728	405.216	370.982	421.760	303.973	408.339	300.251	401.060	476.202	382.035	384.114	390.051	389.555	406.437	365.276	479.903	278.707
809.250	758.876	693.112	737.742	741.239	714.442	758.806	773.080	804.122	830.088	908.602	810.963	796.362	768.537	717.788	783.082	746.859	532.546	871.544	830.067	703.897	789.447	759.284	749.664	756.114	706.739	755.125	724.483	863.616	555.335	791.224	825.984	714.183	818.783	696.903	769.745	703.856	800.800	583.176	775.533	576.502	760.570	878.280	725.403	730.962	740.986	739.106	771.112	693.019	904.606	535.940
1388.289	1311.157	1202.672	1271.377	1277.780	1231.593	1305.547	1332.072	1386.973	1428.095	1556.604	1396.529	1369.949	1322.273	1236.792	1348.888	1286.978	951.010	1490.150	1423.551	1214.440	1359.081	1307.065	1290.526	1302.208	1215.786	1307.980	1244.412	1477.511	972.149	1359.997	1419.146	1230.608	1402.297	1197.520	1328.482	1210.592	1379.028	1026.689	1334.233	1015.978	1309.516	1497.198	1248.325	1262.687	1278.138	1273.125	1329.392	1192.117	1546.444	945.311
825.632	771.188	840.535	779.399	787.537	799.193	798.409	792.307	785.178	755.649	829.541	775.134	784.806	778.459	787.627	803.501	784.575	864.656	838.199	773.541	803.034	813.275	826.848	786.366	787.636	798.484	824.557	809.079	808.478	839.024	739.086	859.882	773.739	823.833	804.790	791.940	820.806	743.341	849.916	765.213	849.226	785.806	779.762	799.867	775.164	794.261	797.395	803.075	801.575	800.223	835.847
1064.368	988.093	1078.400	1002.477	1018.607	1025.847	1034.148	1028.083	1029.526	993.252	1086.202	1014.415	1025.912	1012.482	1012.331	1043.009	1006.363	1096.665	1074.571	1010.989	1028.291	1048.767	1069.252	1013.874	1021.441	1019.742	1061.808	1035.065	1038.985	1061.368	947.577	1100.632	986.597	1064.659	1030.545	1019.452	1057.836	955.695	1075.955	986.535	1079.727	1008.797	1015.063	1030.292	998.552	1029.018	1025.743	1040.214	1029.860	1044.880	1059.118
1069.688	999.096	1089.846	1014.809	1027.468	1035.664	1042.767	1035.976	1039.820	997.156	1089.339	1021.645	1034.002	1019.487	1022.722	1052.554	1015.271	1120.992	1077.474	1013.151	1044.278	1047.928	1080.572	1021.049	1030.767	1031.481	1066.298	1050.852	1032.262	1084.555	951.483	1107.016	996.168	1065.110	1042.613	1025.247	1070.815	960.032	1100.929	996.688	1099.662	1020.047	1009.954	1044.498	1007.726	1040.365	1034.406	1047.925	1042.151	1037.345	1082.616
998.099	940.209	1030.517	958.274	964.717	973.792	977.738	970.037	977.219	926.719	1011.071	955.568	968.390	953.579	963.012	987.940	952.869	1085.056	999.769	939.772	991.526	968.931	1017.814	955.808	968.191	973.717	995.956	998.488	942.347	1048.828	884.394	1032.214	936.778	985.797	985.040	956.685	1011.970	892.745	1065.855	937.620	1056.472	960.888	924.915	989.123	946.520	980.536	970.477	981.095	983.834	944.841	1047.638
743.156	736.398	826.325	764.762	746.688	758.271	749.595	738.452	759.436	678.935	728.862	724.604	738.714	723.109	756.974	760.945	735.522	975.545	718.380	680.200	811.521	686.138	797.743	727.763	750.681	774.976	747.893	820.755	614.240	941.048	649.685	760.442	732.184	700.284	787.274	714.348	807.993	656.905	959.127	734.693	917.816	756.211	618.857	799.483	734.688	773.657	746.787	745.624	782.365	606.872	943.136
578.599	607.896	697.335	645.489	607.149	621.673	603.749	589.072	620.892	515.067	546.719	575.593	591.359	573.507	627.865	615.787	597.805	912.871	536.986	509.115	703.056	498.159	660.288	582.749	611.862	653.279	585.405	714.372	393.413	883.995	497.325	584.344	605.426	510.536	666.711	556.505	683.051	503.625	901.977	608.808	835.177	629.241	416.450	683.985	599.927	643.168	604.199	593.621	658.178	378.271	887.960
556.825	592.520	682.141	629.907	590.836	604.720	585.489	571.252	603.956	497.683	520.242	557.953	573.276	556.652	611.506	597.744	580.505	909.893	510.418	489.407	688.095	475.923	640.895	563.949	595.331	636.048	566.733	699.351	366.147	877.849	479.780	560.050	588.217	487.785	649.264	538.018	664.781	486.021	896.549	592.059	828.099	612.100	389.810	668.041	584.072	627.301	586.407	575.211	641.026	350.432	882.572
543.986	587.604	671.958	623.573	586.985	599.227	577.435	562.768	595.884	493.382	502.149	549.970	566.508	552.798	606.080	588.649	574.615	902.723	492.824	483.261	681.705	467.112	629.819	556.211	590.541	630.464	557.587	691.631	357.594	872.541	477.222	545.142	582.561	477.943	641.855	531.574	656.092	484.137	887.018	584.378	821.600	605.991	379.566	659.705	579.411	621.799	579.249	566.711	634.155	339.461	874.467
673.576	756.390	792.914	778.076	771.148	770.478	732.673	713.377	744.343	682.870	605.864	704.066	732.809	741.221	773.838	733.729	743.715	990.869	601.379	666.345	831.253	639.555	760.280	715.780	766.951	798.234	708.160	828.861	558.492	987.153	680.111	668.745	750.638	643.821	793.797	704.877	800.827	693.546	961.605	732.378	935.220	770.042	558.218	796.902	753.513	787.549	740.024	720.001	790.873	522.568	960.813
657.769	779.816	770.431	787.960	805.697	793.153	740.440	717.193	746.348	725.063	567.427	712.704	751.521	779.983	794.464	731.903	766.517	937.931	567.833	701.256	834.965	665.352	745.261	729.410	794.598	819.774	714.682	821.755	609.895	960.602	737.419	646.420	774.178	659.720	800.053	729.729	798.899	757.232	897.642	738.917	905.797	788.663	590.849	789.124	779.980	804.733	753.537	725.594	800.428	556.950	909.440
673.858	802.563	778.933	808.248	825.721	811.288	759.751	736.655	766.791	749.689	587.518	734.592	772.865	801.509	813.534	751.257	786.637	933.828	587.891	724.355	854.118	681.131	762.680	748.796	815.062	838.708	727.197	840.703	632.446	962.924	763.208	665.308	794.351	678.296	816.772	750.154	815.715	783.770	897.832	761.338	907.014	811.421	614.458	807.150	800.421	823.437	771.680	744.775	818.522	580.356	907.895
706.608	842.748	798.679	845.692	859.288	842.958	795.399	773.030	805.234	790.736	630.590	774.896	810.887	837.254	847.277	788.153	822.073	934.194	630.348	763.498	890.213	708.107	797.860	784.025	850.329	872.279	750.690	877.824	668.569	972.130	804.819	703.968	830.007	711.350	848.172	785.649	848.212	825.980	907.711	803.287	914.241	852.312	655.085	842.599	835.853	856.782	804.534	780.383	851.894	620.067	913.181
822.542	981.036	875.479	975.730	977.642	955.606	920.027	899.850	938.276	931.626	777.590	913.541	942.659	962.168	966.166	916.538	946.068	952.658	775.507	898.657	1016.182	806.663	921.080	907.397	973.803	990.665	838.766	1006.891	794.641	1017.218	947.412	837.680	954.669	828.181	960.024	909.812	963.352	970.375	954.826	946.899	953.357	992.731	794.733	966.628	959.821	974.470	920.753	904.890	969.667	756.949	946.482
